matchid,date,inning,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,career_strike_rate,form_runs_last_5,form_runs_last_10,form_sr_last_5,matches_vs_opponent,avg_runs_vs_opponent,is_first_innings,is_rookie,target_runs
1304063,2022-04-09,1,rv uthappa,chennai super kings,sunrisers hyderabad,11,1,0,1,136.36363636363635,189,24.66137566137566,130.85345311622686,36.0,24.6,162.66626913138538,28,26.75,1,0,15
1304068,2022-04-12,1,rv uthappa,chennai super kings,royal challengers bangalore,49,4,9,1,177.55102040816325,190,24.610526315789475,130.87041701651273,26.6,24.8,161.10178710178704,20,32.95,1,0,87
1304075,2022-04-17,1,rv uthappa,chennai super kings,gujarat titans,8,0,0,1,12.5,191,24.93717277486911,131.50193263390392,37.8,30.6,155.27865785008638,0,0.0,1,0,1
1304079,2022-04-21,2,rv uthappa,chennai super kings,mumbai indians,24,2,2,0,125.0,192,24.8125,131.2396694214876,32.4,30.1,126.66754673897526,24,0.041666666666666664,0,0,30
1304084,2022-04-25,2,rv uthappa,chennai super kings,punjab kings,7,0,0,1,14.285714285714285,193,24.83937823834197,131.19868637110017,29.2,31.5,116.28293135435987,30,19.166666666666668,0,0,1
1304095,2022-05-04,2,rv uthappa,chennai super kings,royal challengers bangalore,3,0,0,1,33.33333333333333,194,24.716494845360824,130.97514340344168,26.8,31.4,93.14007421150274,21,35.714285714285715,0,0,1
1304101,2022-05-08,1,rv uthappa,chennai super kings,delhi capitals,1,0,0,1,0.0,195,24.594871794871796,130.8951965065502,24.0,25.3,72.53401360544214,26,24.923076923076923,1,0,0
1304105,2022-05-12,1,rv uthappa,chennai super kings,mumbai indians,4,0,0,1,0.0,196,24.46938775510204,130.8594815825375,6.6,22.2,37.023809523809476,25,28.56,1,0,0
336007,2008-05-06,1,s anirudha,chennai super kings,sunrisers hyderabad,7,0,0,1,14.285714285714285,0,0.0,130.71681657127283,8.0,21.555555555555557,43.15476190476185,0,0.0,1,1,1
419163,2010-04-22,1,s anirudha,chennai super kings,sunrisers hyderabad,15,1,2,1,160.0,1,1.0,14.285714285714285,0.75,16.555555555555557,15.476190476190418,1,1.0,1,1,24
419165,2010-04-25,1,s anirudha,chennai super kings,mumbai indians,2,1,0,0,200.0,2,12.5,113.63636363636364,6.5,17.77777777777778,51.90476190476185,0,0.0,1,1,4
501198,2011-04-08,1,s anirudha,chennai super kings,kolkata knight riders,54,6,2,1,118.5185185185185,3,9.666666666666666,120.83333333333333,7.25,16.555555555555557,93.57142857142851,0,0.0,1,1,64
501206,2011-04-13,1,s anirudha,chennai super kings,punjab kings,1,0,0,1,0.0,4,23.25,119.23076923076923,23.25,14.0,123.20105820105815,0,0.0,1,1,0
501221,2011-04-22,2,s anirudha,chennai super kings,mumbai indians,7,0,1,0,128.57142857142858,5,18.6,117.72151898734178,18.6,13.88888888888889,98.56084656084651,1,0.0,0,0,9
501226,2011-04-25,1,s anirudha,chennai super kings,defunct_pune_warriors,6,0,0,1,83.33333333333334,6,17.0,118.6046511627907,20.2,11.555555555555555,121.41798941798939,0,0.0,1,0,5
501236,2011-05-01,1,s anirudha,chennai super kings,sunrisers hyderabad,2,0,0,0,150.0,7,15.285714285714286,116.30434782608697,16.4,12.0,106.08465608465603,2,2.5,1,0,3
548361,2012-05-10,2,s anirudha,chennai super kings,rajasthan royals,6,1,2,0,300.0,8,13.75,117.02127659574468,16.2,12.222222222222221,96.08465608465603,0,0.0,0,0,18
548371,2012-05-17,1,s anirudha,chennai super kings,punjab kings,1,0,0,0,100.0,9,14.222222222222221,128.0,7.0,14.222222222222221,132.38095238095235,1,18.0,1,0,1
598015,2013-04-15,2,s anirudha,chennai super kings,defunct_pune_warriors,2,0,0,1,0.0,10,12.9,127.72277227722772,7.2,12.9,152.38095238095235,1,1.0,0,0,0
734037,2014-05-24,1,s anirudha,sunrisers hyderabad,kolkata knight riders,5,0,0,1,60.0,11,11.727272727272727,125.24271844660196,5.4,12.8,126.6666666666666,1,5.0,1,0,3
501208,2011-04-14,2,s aravind,royal challengers bangalore,sunrisers hyderabad,1,0,0,0,100.0,0,0.0,122.22222222222223,5.5,11.555555555555555,137.49999999999994,0,0.0,0,1,1
501260,2011-05-17,2,s aravind,royal challengers bangalore,punjab kings,5,2,0,0,220.00000000000003,1,1.0,100.0,5.0,11.222222222222221,124.99999999999994,0,0.0,0,1,11
548324,2012-04-15,2,s aravind,royal challengers bangalore,rajasthan royals,8,3,0,0,175.0,2,6.0,200.0,3.25,5.333333333333333,104.99999999999994,0,0.0,0,1,14
1082591,2017-04-05,2,s aravind,royal challengers bangalore,sunrisers hyderabad,2,0,0,1,0.0,3,8.666666666666666,185.71428571428572,6.5,6.888888888888889,123.74999999999994,1,14.0,0,1,0
1082607,2017-04-16,2,s aravind,royal challengers bangalore,rising pune supergiants,7,0,0,0,85.71428571428571,4,6.5,162.5,6.5,5.888888888888889,123.74999999999994,0,0.0,0,1,6
1082617,2017-04-23,2,s aravind,royal challengers bangalore,kolkata knight riders,4,1,0,0,125.0,5,6.4,139.1304347826087,6.4,6.0,116.14285714285711,0,0.0,0,0,5
1082621,2017-04-27,1,s aravind,royal challengers bangalore,defunct_gujarat_lions,16,0,0,1,56.25,6,6.166666666666667,137.03703703703704,7.2,6.222222222222222,121.14285714285711,0,0.0,1,0,9
1082624,2017-04-29,2,s aravind,royal challengers bangalore,rising pune supergiants,5,1,0,0,160.0,7,6.571428571428571,106.9767441860465,6.8,5.222222222222222,88.3928571428571,1,9.0,0,0,8
1082633,2017-05-05,2,s aravind,royal challengers bangalore,punjab kings,5,0,0,1,40.0,8,6.75,112.5,5.6,6.0,85.39285714285708,1,14.0,0,0,2
1082607,2017-04-16,2,s badree,royal challengers bangalore,rising pune supergiants,1,0,0,1,0.0,0,0.0,105.66037735849056,7.0,6.75,106.74107142857136,0,0.0,0,1,0
1082617,2017-04-23,2,s badree,royal challengers bangalore,kolkata knight riders,2,0,0,1,0.0,1,0.0,0.0,5.5,6.0,85.31249999999994,0,0.0,0,1,0
1082621,2017-04-27,1,s badree,royal challengers bangalore,defunct_gujarat_lions,3,0,0,1,100.0,2,0.0,0.0,4.25,5.888888888888889,54.06249999999994,0,0.0,1,1,3
1082624,2017-04-29,2,s badree,royal challengers bangalore,rising pune supergiants,6,0,0,1,16.666666666666664,3,1.0,50.0,2.75,5.0,64.99999999999994,1,3.0,0,1,1
1082633,2017-05-05,2,s badree,royal challengers bangalore,punjab kings,9,0,0,1,88.88888888888889,4,1.0,33.33333333333333,1.0,3.5555555555555554,29.166666666666607,0,0.0,0,1,8
335983,2008-04-19,1,s badrinath,chennai super kings,punjab kings,14,3,2,0,221.42857142857144,0,0.0,57.14285714285714,1.0,4.0,29.166666666666607,0,0.0,1,1,31
335989,2008-04-23,1,s badrinath,chennai super kings,mumbai indians,1,0,0,0,200.0,1,31.0,221.42857142857144,8.75,7.125,84.52380952380946,0,0.0,1,1,2
336001,2008-05-02,1,s badrinath,chennai super kings,delhi capitals,5,0,1,0,220.00000000000003,2,16.5,220.00000000000003,9.25,6.75,134.52380952380946,0,0.0,1,1,11
336005,2008-05-04,1,s badrinath,chennai super kings,rajasthan royals,14,3,0,1,107.14285714285714,3,14.666666666666666,220.00000000000003,11.25,7.0,164.52380952380946,0,0.0,1,1,15
336007,2008-05-06,1,s badrinath,chennai super kings,sunrisers hyderabad,3,0,0,1,0.0,4,14.75,173.52941176470588,14.75,7.875,187.1428571428571,0,0.0,1,1,0
336009,2008-05-08,2,s badrinath,chennai super kings,delhi capitals,4,1,0,0,175.0,5,11.8,159.45945945945945,11.8,7.0,149.7142857142857,1,0.0,0,0,7
336013,2008-05-10,1,s badrinath,chennai super kings,punjab kings,42,6,3,1,145.23809523809524,6,11.0,160.97560975609758,7.0,7.777777777777778,140.4285714285714,1,18.0,1,0,61
336018,2008-05-14,1,s badrinath,chennai super kings,mumbai indians,30,5,2,1,150.0,7,18.142857142857142,153.0120481927711,18.8,14.555555555555555,129.47619047619042,1,92.0,1,0,45
336029,2008-05-21,2,s badrinath,chennai super kings,royal challengers bangalore,3,0,0,1,33.33333333333333,8,21.5,152.21238938053096,25.6,19.22222222222222,115.47619047619044,0,0.0,0,0,1
336033,2008-05-24,2,s badrinath,chennai super kings,rajasthan royals,2,0,0,1,50.0,9,19.22222222222222,149.13793103448276,22.8,19.22222222222222,100.71428571428568,1,1.0,0,0,1
336040,2008-06-01,1,s badrinath,chennai super kings,rajasthan royals,2,1,0,0,300.0,10,17.4,147.45762711864407,23.0,17.4,110.71428571428567,2,8.0,1,0,6
392181,2009-04-18,2,s badrinath,chennai super kings,mumbai indians,2,0,0,1,0.0,11,16.363636363636363,150.0,22.8,14.9,135.71428571428567,2,11.0,0,0,0
392189,2009-04-23,2,s badrinath,chennai super kings,delhi capitals,8,0,0,1,87.5,12,15.0,147.54098360655738,10.6,14.7,106.66666666666663,2,23.5,0,0,7
392196,2009-04-27,1,s badrinath,chennai super kings,sunrisers hyderabad,9,1,0,1,88.88888888888889,13,14.384615384615385,143.84615384615384,3.0,14.3,94.16666666666663,1,25.0,1,0,8
392202,2009-04-30,1,s badrinath,chennai super kings,rajasthan royals,27,4,0,1,107.40740740740742,14,13.928571428571429,140.28776978417267,4.4,13.6,105.27777777777774,3,2.6666666666666665,1,0,29
392206,2009-05-02,1,s badrinath,chennai super kings,delhi capitals,34,4,2,1,132.35294117647058,15,14.933333333333334,134.93975903614458,10.0,16.5,116.75925925925921,3,17.0,1,0,45
392214,2009-05-07,1,s badrinath,chennai super kings,punjab kings,1,0,0,1,0.0,16,16.8125,134.5,17.8,20.3,83.22984749455334,2,35.0,1,0,0
392217,2009-05-09,2,s badrinath,chennai super kings,rajasthan royals,39,9,1,0,151.28205128205127,17,15.823529411764707,133.83084577114428,17.8,14.2,83.22984749455334,4,23.0,0,0,59
392224,2009-05-14,1,s badrinath,chennai super kings,royal challengers bangalore,9,0,0,1,22.22222222222222,18,18.22222222222222,136.66666666666666,28.2,15.6,95.98625775096359,1,110.0,1,0,2
392227,2009-05-16,2,s badrinath,chennai super kings,mumbai indians,23,2,1,1,95.65217391304348,19,17.36842105263158,132.53012048192772,27.0,15.7,82.65292441763025,3,1.0,0,0,22
392234,2009-05-20,1,s badrinath,chennai super kings,punjab kings,8,0,0,1,37.5,20,17.6,129.41176470588235,25.6,17.8,80.30187771875747,3,23.0,1,0,3
392238,2009-05-23,1,s badrinath,chennai super kings,royal challengers bangalore,1,0,0,0,100.0,21,16.904761904761905,126.78571428571428,17.2,17.5,61.331289483463344,2,47.5,1,0,1
419110,2010-03-14,2,s badrinath,chennai super kings,sunrisers hyderabad,12,1,0,1,41.66666666666667,22,16.181818181818183,126.69039145907473,17.4,17.6,81.33128948346334,2,2.0,0,0,5
419113,2010-03-16,1,s badrinath,chennai super kings,kolkata knight riders,33,3,1,0,130.3030303030303,23,15.695652173913043,123.20819112627986,6.6,17.4,59.408212560386424,0,0.0,1,0,43
419116,2010-03-19,2,s badrinath,chennai super kings,delhi capitals,14,3,0,0,100.0,24,16.833333333333332,123.92638036809815,14.8,20.9,81.02437417654804,4,10.75,0,0,14
419121,2010-03-21,2,s badrinath,chennai super kings,punjab kings,2,0,0,1,100.0,25,16.72,122.94117647058825,13.2,19.4,81.89393939393935,4,21.0,0,0,2
419123,2010-03-23,2,s badrinath,chennai super kings,royal challengers bangalore,16,5,1,1,187.5,26,16.153846153846153,122.80701754385966,13.0,15.1,94.39393939393935,3,32.333333333333336,0,0,30
419125,2010-03-25,1,s badrinath,chennai super kings,mumbai indians,41,5,0,0,119.51219512195121,27,16.666666666666668,125.69832402234637,18.8,18.1,111.89393939393935,4,8.5,1,0,49
419129,2010-03-28,2,s badrinath,chennai super kings,rajasthan royals,25,1,0,1,84.0,28,17.821428571428573,125.06265664160401,27.6,17.1,127.46304508499625,5,23.6,0,0,21
419133,2010-03-31,2,s badrinath,chennai super kings,royal challengers bangalore,6,1,0,1,116.66666666666667,29,17.93103448275862,122.64150943396226,23.2,19.0,118.2024390243902,4,32.75,0,0,7
419137,2010-04-03,1,s badrinath,chennai super kings,rajasthan royals,0,0,0,0,0.0,30,17.566666666666666,122.55813953488372,21.8,17.5,121.53577235772352,6,6.833333333333333,1,0,0
419142,2010-04-06,1,s badrinath,chennai super kings,mumbai indians,22,4,0,0,136.36363636363635,31,17.0,122.55813953488372,21.4,17.2,101.53577235772353,5,26.2,1,0,30
419147,2010-04-10,1,s badrinath,chennai super kings,sunrisers hyderabad,6,1,0,1,100.0,32,17.40625,123.23008849557522,21.4,20.1,91.3084996304508,3,49.333333333333336,1,0,6
419155,2010-04-15,1,s badrinath,chennai super kings,delhi capitals,26,1,0,1,96.15384615384616,33,17.060606060606062,122.92576419213974,12.8,20.2,87.40606060606055,5,3.8,1,0,25
419159,2010-04-18,2,s badrinath,chennai super kings,punjab kings,34,6,2,1,144.11764705882354,34,17.294117647058822,121.48760330578511,13.6,18.4,89.83682983682979,5,21.8,0,0,49
419163,2010-04-22,1,s badrinath,chennai super kings,sunrisers hyderabad,41,3,1,1,90.2439024390244,35,18.2,122.97297297297298,22.0,21.9,95.32702591526115,4,36.5,1,0,37
419165,2010-04-25,1,s badrinath,chennai super kings,mumbai indians,11,2,0,1,127.27272727272727,36,18.72222222222222,120.57245080500894,29.4,25.4,113.37580640306604,6,9.333333333333334,1,0,14
501206,2011-04-13,1,s badrinath,chennai super kings,punjab kings,54,8,0,0,118.5185185185185,37,18.594594594594593,120.7017543859649,26.2,23.8,111.55762458488422,6,27.0,1,0,64
501211,2011-04-16,1,s badrinath,chennai super kings,royal challengers bangalore,3,1,0,1,166.66666666666669,38,19.789473684210527,120.51282051282051,37.8,25.3,115.26132828858792,5,42.0,1,0,5
501215,2011-04-18,1,s badrinath,chennai super kings,defunct_kochi_tuskers,17,1,0,1,111.76470588235294,39,19.41025641025641,120.73365231259967,33.8,23.7,129.363892391152,0,0.0,1,0,19
501221,2011-04-22,2,s badrinath,chennai super kings,mumbai indians,46,6,2,0,143.47826086956522,40,19.4,120.4968944099379,27.8,24.9,122.89330415585792,7,2.7142857142857144,0,0,66
501226,2011-04-25,1,s badrinath,chennai super kings,defunct_pune_warriors,7,0,1,0,157.14285714285714,41,20.536585365853657,122.02898550724638,33.6,31.5,133.5401758419661,0,0.0,1,0,11
501228,2011-04-27,2,s badrinath,chennai super kings,defunct_pune_warriors,42,6,2,0,147.61904761904762,42,20.30952380952381,122.3816355810617,33.0,29.6,139.51420181599207,1,11.0,0,0,62
501236,2011-05-01,1,s badrinath,chennai super kings,sunrisers hyderabad,2,1,0,0,250.0,43,21.27906976744186,123.81596752368065,32.6,35.2,145.3343076360979,5,14.6,1,0,5
501245,2011-05-07,1,s badrinath,chennai super kings,kolkata knight riders,39,3,1,1,123.07692307692308,44,20.90909090909091,124.15654520917678,32.6,33.2,162.00097430276455,1,61.0,1,0,48
501253,2011-05-12,1,s badrinath,chennai super kings,delhi capitals,43,6,1,0,127.90697674418605,45,21.511111111111113,124.1025641025641,38.4,33.1,164.26341774167855,6,15.166666666666666,1,0,55
501261,2011-05-18,1,s badrinath,chennai super kings,defunct_kochi_tuskers,10,0,1,1,130.0,46,22.23913043478261,124.30133657351155,36.2,34.9,161.14916091660274,1,164.0,1,0,13
501266,2011-05-22,1,s badrinath,chennai super kings,royal challengers bangalore,9,0,0,1,0.0,47,22.04255319148936,124.36974789915966,36.6,34.8,155.7205894880313,6,5.333333333333333,1,0,0
501268,2011-05-24,2,s badrinath,chennai super kings,royal challengers bangalore,30,4,0,1,100.0,48,21.583333333333332,123.04038004750595,24.2,28.4,126.19677996422179,7,6.571428571428571,0,0,30
548306,2012-04-04,1,s badrinath,chennai super kings,mumbai indians,15,0,0,1,60.0,49,21.755102040816325,122.24770642201834,29.2,30.9,96.19677996422179,8,9.5,1,0,9
548311,2012-04-07,1,s badrinath,chennai super kings,sunrisers hyderabad,18,2,0,1,111.11111111111111,50,21.5,121.19503945885006,21.4,29.9,83.58139534883716,6,39.5,1,0,20
548316,2012-04-10,1,s badrinath,chennai super kings,delhi capitals,15,1,1,1,100.0,51,21.470588235294116,120.99447513812154,14.4,25.3,80.22222222222217,7,11.571428571428571,1,0,15
548330,2012-04-19,1,s badrinath,chennai super kings,defunct_pune_warriors,47,8,0,1,119.14893617021276,52,21.346153846153847,120.65217391304348,14.8,25.7,74.22222222222217,2,89.5,1,0,56
548332,2012-04-21,2,s badrinath,chennai super kings,rajasthan royals,22,1,0,1,68.18181818181817,53,22.0,120.57911065149949,26.0,25.1,98.05200945626473,7,18.428571428571427,0,0,15
548343,2012-04-28,2,s badrinath,chennai super kings,punjab kings,18,4,0,1,138.88888888888889,54,21.87037037037037,119.41354903943378,23.0,26.1,91.68837309262835,7,20.857142857142858,0,0,25
548352,2012-05-04,1,s badrinath,chennai super kings,sunrisers hyderabad,1,0,0,0,100.0,55,21.927272727272726,119.76166832174778,26.2,23.8,107.46615087040614,7,33.57142857142857,1,0,1
548355,2012-05-06,1,s badrinath,chennai super kings,mumbai indians,1,0,0,0,100.0,56,21.553571428571427,119.7420634920635,22.4,18.4,105.24392864818392,9,9.11111111111111,1,0,1
548379,2012-05-23,1,s badrinath,chennai super kings,mumbai indians,38,6,1,1,118.42105263157893,57,21.19298245614035,119.7224975222993,19.6,17.2,105.24392864818392,10,23.8,1,0,45
598002,2013-04-06,2,s badrinath,chennai super kings,mumbai indians,15,1,0,1,100.0,58,21.603448275862068,119.67526265520534,17.4,21.7,105.09835194045715,11,25.727272727272727,0,0,15
598012,2013-04-13,2,s badrinath,chennai super kings,royal challengers bangalore,29,4,0,1,117.24137931034481,59,21.491525423728813,119.39736346516008,17.4,20.2,111.46198830409352,8,37.25,0,0,34
598015,2013-04-15,2,s badrinath,chennai super kings,defunct_pune_warriors,26,4,0,1,130.76923076923077,60,21.7,119.34005499541705,19.2,22.7,107.1324863883847,3,36.666666666666664,0,0,34
598022,2013-04-20,2,s badrinath,chennai super kings,kolkata knight riders,13,0,0,1,46.15384615384615,61,21.901639344262296,119.60608773500448,25.8,24.1,113.28633254223087,2,81.5,0,0,6
598038,2013-04-30,1,s badrinath,chennai super kings,defunct_pune_warriors,31,2,0,1,109.6774193548387,62,21.64516129032258,118.76106194690266,26.8,23.2,102.51710177300008,4,24.25,1,0,34
598046,2013-05-05,2,s badrinath,chennai super kings,mumbai indians,3,0,0,1,0.0,63,21.841269841269842,118.5185185185185,24.6,21.0,100.76837511765203,12,16.416666666666668,0,0,0
598073,2013-05-26,2,s badrinath,chennai super kings,mumbai indians,3,0,0,1,0.0,64,21.5,118.21305841924399,21.6,19.5,80.76837511765204,13,22.923076923076923,0,0,0
335985,2008-04-20,2,s chanderpaul,royal challengers bangalore,mumbai indians,10,3,0,0,160.0,0,0.0,117.90916880891173,18.5,18.88888888888889,71.65012406947885,0,0.0,0,1,16
335992,2008-04-26,1,s chanderpaul,royal challengers bangalore,rajasthan royals,9,0,0,1,22.22222222222222,1,16.0,160.0,14.0,20.555555555555557,78.95781637717116,0,0.0,1,1,2
336010,2008-05-08,2,s chanderpaul,royal challengers bangalore,kolkata knight riders,11,1,0,1,63.63636363636363,2,9.0,94.73684210526315,13.0,20.666666666666668,72.97491039426518,0,0.0,0,1,7
335984,2008-04-19,2,s dhawan,delhi capitals,rajasthan royals,38,8,0,0,134.21052631578948,0,0.0,83.33333333333334,6.0,17.625,60.74074074074067,0,0.0,0,1,51
335988,2008-04-22,2,s dhawan,delhi capitals,sunrisers hyderabad,26,2,0,0,80.76923076923077,1,51.0,134.21052631578948,23.0,22.125,105.47758284600383,0,0.0,0,1,21
335995,2008-04-27,1,s dhawan,delhi capitals,punjab kings,2,0,0,1,0.0,2,36.0,112.5,22.5,20.5,99.30049482681056,0,0.0,1,1,0
335998,2008-04-30,1,s dhawan,delhi capitals,royal challengers bangalore,33,4,3,1,151.5151515151515,3,24.0,109.09090909090908,18.5,16.25,59.300494826810564,0,0.0,1,1,50
336001,2008-05-02,2,s dhawan,delhi capitals,chennai super kings,16,1,0,0,93.75,4,30.5,123.23232323232322,30.5,21.75,91.62372715004288,0,0.0,0,1,15
336004,2008-05-04,2,s dhawan,delhi capitals,mumbai indians,3,0,0,1,33.33333333333333,5,27.4,119.1304347826087,27.4,19.375,92.0489817200343,0,0.0,0,0,1
336009,2008-05-08,1,s dhawan,delhi capitals,chennai super kings,45,6,2,1,131.11111111111111,6,23.0,116.94915254237289,17.4,19.5,71.87354312354307,1,1.0,1,0,59
336015,2008-05-11,1,s dhawan,delhi capitals,rajasthan royals,3,0,0,1,100.0,7,28.142857142857142,120.85889570552146,25.0,23.88888888888889,81.94191919191914,1,74.0,1,0,3
336017,2008-05-13,2,s dhawan,delhi capitals,kolkata knight riders,10,1,0,1,70.0,8,25.0,120.48192771084338,25.6,22.444444444444443,101.94191919191914,0,0.0,0,0,7
336020,2008-05-15,1,s dhawan,delhi capitals,sunrisers hyderabad,49,8,0,0,134.6938775510204,9,23.0,117.61363636363636,17.0,23.0,85.63888888888884,1,7.0,1,0,66
336022,2008-05-17,1,s dhawan,delhi capitals,punjab kings,4,0,1,0,200.0,10,27.3,121.33333333333334,27.2,27.3,93.82766439909292,1,87.0,1,0,8
