match_id,date,batsman,venue,batting_team,bowling_team,runs_scored,balls_faced,strike_rate,avg_runs_last_3,avg_runs_last_5,venue_avg_runs,career_runs,career_avg,next_match_runs
282,2011-05-07,A Symonds,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,4,4,100.0,3.6666666666666665,14.4,12.6,974,27.055555555555557,8.0
287,2011-05-10,A Symonds,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,8,7,114.28571428571428,5.0,7.2,8.0,974,27.055555555555557,8.0
176,2010-03-13,A Uniyal,Brabourne Stadium,Rajasthan Royals,Mumbai Indians,0,1,0.0,0.0,0.0,0.0,4,2.0,4.0
616,2016-05-10,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Sunrisers Hyderabad,0,1,0.0,0.0,0.0,0.0,5,2.5,5.0
131,2009-04-27,AA Bilakhia,Kingsmead,Deccan Chargers,Chennai Super Kings,12,14,85.71428571428571,12.0,12.0,12.0,69,9.857142857142858,22.0
136,2009-04-30,AA Bilakhia,SuperSport Park,Deccan Chargers,Delhi Daredevils,22,28,78.57142857142857,17.0,17.0,16.0,69,9.857142857142858,1.0
140,2009-05-02,AA Bilakhia,St George's Park,Deccan Chargers,Rajasthan Royals,1,5,20.0,11.666666666666666,11.666666666666666,1.0,69,9.857142857142858,16.0
171,2009-05-21,AA Bilakhia,SuperSport Park,Deccan Chargers,Royal Challengers Bangalore,16,8,200.0,13.0,12.75,16.0,69,9.857142857142858,10.0
172,2009-05-22,AA Bilakhia,SuperSport Park,Deccan Chargers,Delhi Daredevils,10,21,47.61904761904761,9.0,12.2,16.0,69,9.857142857142858,6.0
174,2009-05-24,AA Bilakhia,New Wanderers Stadium,Deccan Chargers,Royal Challengers Bangalore,6,8,75.0,10.666666666666666,11.0,6.0,69,9.857142857142858,2.0
294,2011-05-15,AA Chavan,Holkar Cricket Stadium,Rajasthan Royals,Kochi Tuskers Kerala,1,3,33.33333333333333,1.0,1.0,1.0,12,4.0,4.0
319,2012-04-11,AA Chavan,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,4,2,200.0,2.5,2.5,4.0,12,4.0,7.0
176,2010-03-13,AA Jhunjhunwala,Brabourne Stadium,Rajasthan Royals,Mumbai Indians,14,11,127.27272727272727,14.0,14.0,14.0,217,14.466666666666667,53.0
180,2010-03-15,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,53,48,110.41666666666667,33.5,33.5,36.333333333333336,217,14.466666666666667,5.0
184,2010-03-18,AA Jhunjhunwala,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,5,7,71.42857142857143,24.0,24.0,5.0,217,14.466666666666667,45.0
187,2010-03-20,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,45,37,121.62162162162163,34.333333333333336,29.25,36.333333333333336,217,14.466666666666667,11.0
198,2010-03-28,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,11,6,183.33333333333331,20.333333333333332,25.6,36.333333333333336,217,14.466666666666667,2.0
203,2010-03-31,AA Jhunjhunwala,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,2,6,33.33333333333333,19.333333333333332,23.2,3.0,217,14.466666666666667,7.0
206,2010-04-03,AA Jhunjhunwala,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,7,4,175.0,6.666666666666667,14.0,4.0,217,14.466666666666667,11.0
210,2010-04-05,AA Jhunjhunwala,"Vidarbha Cricket Association Stadium, Jamtha",Rajasthan Royals,Deccan Chargers,11,8,137.5,6.666666666666667,15.2,11.0,217,14.466666666666667,22.0
219,2010-04-11,AA Jhunjhunwala,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,22,23,95.65217391304348,13.333333333333334,10.6,17.5,217,14.466666666666667,13.0
223,2010-04-14,AA Jhunjhunwala,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,13,22,59.09090909090909,15.333333333333334,11.0,17.5,217,14.466666666666667,10.0
277,2011-05-04,AA Jhunjhunwala,Dr DY Patil Sports Academy,Pune Warriors,Mumbai Indians,10,16,62.5,15.0,12.6,10.0,217,14.466666666666667,0.0
284,2011-05-08,AA Jhunjhunwala,"Punjab Cricket Association Stadium, Mohali",Pune Warriors,Kings XI Punjab,0,3,0.0,7.666666666666667,11.2,0.0,217,14.466666666666667,4.0
323,2012-04-19,AA Jhunjhunwala,Feroz Shah Kotla,Deccan Chargers,Delhi Daredevils,4,6,66.66666666666666,4.666666666666667,9.8,3.0,217,14.466666666666667,1.0
352,2012-05-04,AA Jhunjhunwala,"MA Chidambaram Stadium, Chepauk",Deccan Chargers,Chennai Super Kings,1,1,100.0,1.6666666666666667,5.6,4.0,217,14.466666666666667,19.0
71,2008-04-26,AB Agarkar,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,11,9,122.22222222222223,11.0,11.0,10.0,179,9.944444444444445,2.0
75,2008-04-29,AB Agarkar,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,2,7,28.57142857142857,6.5,6.5,5.0,179,9.944444444444445,20.0
78,2008-05-01,AB Agarkar,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,20,15,133.33333333333331,11.0,11.0,20.0,179,9.944444444444445,1.0
81,2008-05-03,AB Agarkar,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,1,2,50.0,7.666666666666667,8.5,1.0,179,9.944444444444445,15.0
99,2008-05-16,AB Agarkar,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,15,14,107.14285714285714,12.0,9.8,11.0,179,9.944444444444445,5.0
105,2008-05-20,AB Agarkar,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,5,2,250.0,7.0,8.6,5.0,179,9.944444444444445,7.0
121,2009-04-19,AB Agarkar,Newlands,Kolkata Knight Riders,Deccan Chargers,7,3,233.33333333333334,9.0,9.6,4.0,179,9.944444444444445,1.0
126,2009-04-23,AB Agarkar,Newlands,Kolkata Knight Riders,Rajasthan Royals,1,1,100.0,4.333333333333333,5.8,4.0,179,9.944444444444445,6.0
134,2009-04-29,AB Agarkar,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,6,8,75.0,4.666666666666667,6.8,9.5,179,9.944444444444445,39.0
154,2009-05-10,AB Agarkar,New Wanderers Stadium,Kolkata Knight Riders,Delhi Daredevils,39,29,134.48275862068965,15.333333333333334,11.6,39.0,179,9.944444444444445,13.0
168,2009-05-20,AB Agarkar,Kingsmead,Kolkata Knight Riders,Rajasthan Royals,13,17,76.47058823529412,19.333333333333332,13.2,9.5,179,9.944444444444445,17.0
200,2010-03-29,AB Agarkar,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,17,13,130.76923076923077,23.0,15.2,9.666666666666666,179,9.944444444444445,8.0
204,2010-04-01,AB Agarkar,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,8,5,160.0,12.666666666666666,16.6,5.0,179,9.944444444444445,6.0
217,2010-04-10,AB Agarkar,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,6,7,85.71428571428571,10.333333333333334,16.6,6.0,179,9.944444444444445,9.0
222,2010-04-13,AB Agarkar,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,9,5,180.0,7.666666666666667,10.6,10.0,179,9.944444444444445,7.0
282,2011-05-07,AB Agarkar,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,7,7,100.0,7.333333333333333,9.4,11.0,179,9.944444444444445,3.0
404,2013-04-18,AB Agarkar,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,3,7,42.857142857142854,6.333333333333333,6.6,9.666666666666666,179,9.944444444444445,9.0
186,2010-03-19,AB Barath,Barabati Stadium,Kings XI Punjab,Deccan Chargers,7,10,70.0,7.0,7.0,7.0,42,14.0,33.0
215,2010-04-09,AB Barath,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,33,28,117.85714285714286,20.0,20.0,33.0,42,14.0,2.0
78,2008-05-01,AB Dinda,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,1,3,33.33333333333333,1.0,1.0,1.0,26,1.625,1.0
99,2008-05-16,AB Dinda,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,100.0,1.0,1.0,1.5,26,1.625,2.0
121,2009-04-19,AB Dinda,Newlands,Kolkata Knight Riders,Deccan Chargers,2,2,100.0,1.3333333333333333,1.3333333333333333,2.0,26,1.625,0.0
132,2009-04-27,AB Dinda,St George's Park,Kolkata Knight Riders,Mumbai Indians,0,1,0.0,1.0,1.0,0.0,26,1.625,0.0
217,2010-04-10,AB Dinda,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,0.0,0.6666666666666666,0.8,0.5,26,1.625,0.0
238,2011-04-10,AB Dinda,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,0,5,0.0,0.0,0.6,0.0,26,1.625,2.0
321,2012-04-12,AB Dinda,"Punjab Cricket Association Stadium, Mohali",Pune Warriors,Kings XI Punjab,2,5,40.0,0.6666666666666666,0.8,2.0,26,1.625,0.0
384,2013-04-05,AB Dinda,"Rajiv Gandhi International Stadium, Uppal",Pune Warriors,Sunrisers Hyderabad,0,2,0.0,0.6666666666666666,0.4,0.0,26,1.625,0.0
402,2013-04-17,AB Dinda,Subrata Roy Sahara Stadium,Pune Warriors,Sunrisers Hyderabad,0,1,0.0,0.6666666666666666,0.4,2.6666666666666665,26,1.625,1.0
411,2013-04-23,AB Dinda,M Chinnaswamy Stadium,Pune Warriors,Royal Challengers Bangalore,1,1,100.0,0.3333333333333333,0.6,0.5,26,1.625,2.0
422,2013-04-30,AB Dinda,Subrata Roy Sahara Stadium,Pune Warriors,Chennai Super Kings,2,2,100.0,1.0,1.0,2.6666666666666665,26,1.625,6.0
426,2013-05-02,AB Dinda,Subrata Roy Sahara Stadium,Pune Warriors,Royal Challengers Bangalore,6,5,120.0,3.0,1.8,2.6666666666666665,26,1.625,0.0
471,2014-04-26,AB Dinda,Sheikh Zayed Stadium,Royal Challengers Bangalore,Rajasthan Royals,0,3,0.0,2.6666666666666665,1.8,0.0,26,1.625,2.0
475,2014-04-28,AB Dinda,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,2,5,40.0,2.6666666666666665,2.2,2.0,26,1.625,2.0
484,2014-05-06,AB Dinda,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,2,5,40.0,1.3333333333333333,2.4,1.5,26,1.625,7.0
167,2009-05-19,AB McDonald,New Wanderers Stadium,Delhi Daredevils,Royal Challengers Bangalore,3,4,75.0,3.0,3.0,3.0,123,13.666666666666666,18.0
197,2010-03-25,AB McDonald,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,18,14,128.57142857142858,10.5,10.5,14.25,123,13.666666666666666,14.0
203,2010-03-31,AB McDonald,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,14,9,155.55555555555557,11.666666666666666,11.666666666666666,14.0,123,13.666666666666666,33.0
221,2010-04-13,AB McDonald,Brabourne Stadium,Delhi Daredevils,Mumbai Indians,33,31,106.4516129032258,21.666666666666668,17.0,33.0,123,13.666666666666666,8.0
289,2011-05-12,AB McDonald,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,8,7,114.28571428571428,18.333333333333332,15.2,8.0,123,13.666666666666666,30.0
312,2012-04-07,AB McDonald,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,30,19,157.89473684210526,23.666666666666668,20.6,14.25,123,13.666666666666666,8.0
333,2012-04-20,AB McDonald,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,8,6,133.33333333333331,15.333333333333334,18.6,8.0,123,13.666666666666666,9.0
350,2012-05-02,AB McDonald,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,9,11,81.81818181818183,15.666666666666666,17.6,14.25,123,13.666666666666666,0.0
79,2008-05-02,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,26,22,118.18181818181819,26.0,26.0,31.285714285714285,3486,29.54237288135593,21.0
82,2008-05-04,AB de Villiers,Dr DY Patil Sports Academy,Delhi Daredevils,Mumbai Indians,21,17,123.52941176470588,23.5,23.5,21.0,3486,29.54237288135593,0.0
87,2008-05-08,AB de Villiers,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,0,1,0.0,15.666666666666666,15.666666666666666,10.0,3486,29.54237288135593,20.0
93,2008-05-11,AB de Villiers,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,20,23,86.95652173913044,13.666666666666666,16.75,33.333333333333336,3486,29.54237288135593,7.0
95,2008-05-13,AB de Villiers,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,7,12,58.333333333333336,9.0,14.8,19.166666666666668,3486,29.54237288135593,21.0
104,2008-05-19,AB de Villiers,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,21,25,84.0,16.0,13.8,30.456521739130434,3486,29.54237288135593,105.0
125,2009-04-23,AB de Villiers,Kingsmead,Delhi Daredevils,Chennai Super Kings,105,54,194.44444444444443,44.333333333333336,30.6,74.5,3486,29.54237288135593,21.0
129,2009-04-26,AB de Villiers,St George's Park,Delhi Daredevils,Royal Challengers Bangalore,21,23,91.30434782608695,49.0,34.8,21.0,3486,29.54237288135593,50.0
133,2009-04-28,AB de Villiers,SuperSport Park,Delhi Daredevils,Rajasthan Royals,50,41,121.95121951219512,58.666666666666664,40.8,21.75,3486,29.54237288135593,5.0
136,2009-04-30,AB de Villiers,SuperSport Park,Delhi Daredevils,Deccan Chargers,5,9,55.55555555555556,25.333333333333332,40.4,21.75,3486,29.54237288135593,0.0
141,2009-05-02,AB de Villiers,New Wanderers Stadium,Delhi Daredevils,Chennai Super Kings,0,1,0.0,18.333333333333332,36.2,22.666666666666668,3486,29.54237288135593,50.0
150,2009-05-08,AB de Villiers,Buffalo Park,Delhi Daredevils,Mumbai Indians,50,38,131.57894736842107,18.333333333333332,25.2,50.0,3486,29.54237288135593,40.0
154,2009-05-10,AB de Villiers,New Wanderers Stadium,Delhi Daredevils,Kolkata Knight Riders,40,33,121.21212121212122,30.0,29.0,22.666666666666668,3486,29.54237288135593,44.0
158,2009-05-13,AB de Villiers,Kingsmead,Delhi Daredevils,Deccan Chargers,44,36,122.22222222222223,44.666666666666664,27.8,74.5,3486,29.54237288135593,11.0
161,2009-05-15,AB de Villiers,OUTsurance Oval,Delhi Daredevils,Kings XI Punjab,11,12,91.66666666666666,31.666666666666668,29.0,45.0,3486,29.54237288135593,79.0
165,2009-05-17,AB de Villiers,OUTsurance Oval,Delhi Daredevils,Rajasthan Royals,79,55,143.63636363636363,44.666666666666664,44.8,45.0,3486,29.54237288135593,28.0
167,2009-05-19,AB de Villiers,New Wanderers Stadium,Delhi Daredevils,Royal Challengers Bangalore,28,29,96.55172413793103,39.333333333333336,40.4,22.666666666666668,3486,29.54237288135593,6.0
170,2009-05-21,AB de Villiers,SuperSport Park,Delhi Daredevils,Mumbai Indians,6,7,85.71428571428571,37.666666666666664,33.6,21.75,3486,29.54237288135593,26.0
172,2009-05-22,AB de Villiers,SuperSport Park,Delhi Daredevils,Deccan Chargers,26,21,123.80952380952381,20.0,30.0,21.75,3486,29.54237288135593,7.0
177,2010-03-13,AB de Villiers,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,7,15,46.666666666666664,13.0,29.2,26.75,3486,29.54237288135593,15.0
180,2010-03-15,AB de Villiers,"Sardar Patel Stadium, Motera",Delhi Daredevils,Rajasthan Royals,15,26,57.692307692307686,16.0,16.4,31.0,3486,29.54237288135593,11.0
183,2010-03-17,AB de Villiers,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,11,11,100.0,11.0,13.0,10.0,3486,29.54237288135593,2.0
185,2010-03-19,AB de Villiers,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,2,3,66.66666666666666,9.333333333333334,12.2,10.0,3486,29.54237288135593,27.0
189,2010-03-21,AB de Villiers,Barabati Stadium,Delhi Daredevils,Deccan Chargers,27,26,103.84615384615385,13.333333333333334,12.4,27.0,3486,29.54237288135593,45.0
197,2010-03-25,AB de Villiers,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,45,35,128.57142857142858,24.666666666666668,20.0,30.456521739130434,3486,29.54237288135593,4.0
221,2010-04-13,AB de Villiers,Brabourne Stadium,Delhi Daredevils,Mumbai Indians,4,7,57.14285714285714,25.333333333333332,17.8,4.0,3486,29.54237288135593,54.0
237,2011-04-09,AB de Villiers,Nehru Stadium,Royal Challengers Bangalore,Kochi Tuskers Kerala,54,41,131.70731707317074,34.333333333333336,26.4,54.0,3486,29.54237288135593,38.0
242,2011-04-12,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,38,37,102.7027027027027,32.0,33.6,30.456521739130434,3486,29.54237288135593,0.0
245,2011-04-14,AB de Villiers,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Deccan Chargers,0,7,0.0,30.666666666666668,28.2,16.0,3486,29.54237288135593,65.0
248,2011-04-16,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,65,45,144.44444444444443,34.333333333333336,32.2,31.285714285714285,3486,29.54237288135593,5.0
263,2011-04-26,AB de Villiers,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,5,2,250.0,23.333333333333332,32.4,10.0,3486,29.54237288135593,26.0
268,2011-04-29,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,26,20,130.0,32.0,26.8,30.456521739130434,3486,29.54237288135593,27.0
280,2011-05-06,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,27,14,192.85714285714286,19.333333333333332,24.6,30.456521739130434,3486,29.54237288135593,13.0
291,2011-05-14,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,13,14,92.85714285714286,22.0,27.2,30.456521739130434,3486,29.54237288135593,34.0
296,2011-05-17,AB de Villiers,Himachal Pradesh Cricket Association Stadium,Royal Challengers Bangalore,Kings XI Punjab,34,27,125.92592592592592,24.666666666666668,21.0,34.0,3486,29.54237288135593,0.0
302,2011-05-22,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,0,3,0.0,15.666666666666666,20.0,30.456521739130434,3486,29.54237288135593,11.0
304,2011-05-24,AB de Villiers,Wankhede Stadium,Royal Challengers Bangalore,Chennai Super Kings,11,10,110.00000000000001,15.0,17.0,37.833333333333336,3486,29.54237288135593,21.0
306,2011-05-27,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Mumbai Indians,21,16,131.25,10.666666666666666,15.8,31.285714285714285,3486,29.54237288135593,18.0
307,2011-05-28,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,18,12,150.0,16.666666666666668,16.8,31.285714285714285,3486,29.54237288135593,64.0
312,2012-04-07,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,64,42,152.38095238095238,34.333333333333336,22.8,30.456521739130434,3486,29.54237288135593,10.0
317,2012-04-10,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,10,10,100.0,30.666666666666668,24.8,30.456521739130434,3486,29.54237288135593,4.0
320,2012-04-12,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,4,3,133.33333333333331,26.0,23.4,31.285714285714285,3486,29.54237288135593,6.0
326,2012-04-15,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,6,10,60.0,6.666666666666667,20.4,30.456521739130434,3486,29.54237288135593,33.0
329,2012-04-17,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,33,14,235.71428571428572,14.333333333333334,23.4,30.456521739130434,3486,29.54237288135593,52.0
333,2012-04-20,AB de Villiers,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,52,41,126.82926829268293,30.333333333333332,21.0,26.75,3486,29.54237288135593,59.0
338,2012-04-23,AB de Villiers,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,59,24,245.83333333333334,48.0,30.8,33.333333333333336,3486,29.54237288135593,0.0
344,2012-04-28,AB de Villiers,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,0.0,37.0,30.0,19.166666666666668,3486,29.54237288135593,17.0
350,2012-05-02,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,17,13,130.76923076923077,25.333333333333332,32.2,30.456521739130434,3486,29.54237288135593,47.0
356,2012-05-06,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,47,17,276.4705882352941,21.333333333333332,35.0,30.456521739130434,3486,29.54237288135593,9.0
362,2012-05-11,AB de Villiers,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,9,4,225.0,24.333333333333332,26.4,29.5,3486,29.54237288135593,14.0
367,2012-05-14,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,14,13,107.6923076923077,23.333333333333332,17.4,30.456521739130434,3486,29.54237288135593,4.0
376,2012-05-20,AB de Villiers,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Deccan Chargers,4,11,36.36363636363637,9.0,18.2,16.0,3486,29.54237288135593,15.0
432,2013-04-09,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,15,15,100.0,11.0,17.8,30.456521739130434,3486,29.54237288135593,22.0
392,2013-04-11,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,22,22,100.0,13.666666666666666,12.8,30.456521739130434,3486,29.54237288135593,64.0
396,2013-04-13,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,64,33,193.93939393939394,33.666666666666664,23.8,31.285714285714285,3486,29.54237288135593,52.0
401,2013-04-16,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,52,36,144.44444444444443,46.0,31.4,30.456521739130434,3486,29.54237288135593,7.0
407,2013-04-20,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,7,8,87.5,41.0,32.0,30.456521739130434,3486,29.54237288135593,31.0
411,2013-04-23,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,31,9,344.44444444444446,30.0,35.2,30.456521739130434,3486,29.54237288135593,2.0
417,2013-04-27,AB de Villiers,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,2,3,66.66666666666666,13.333333333333334,31.2,37.833333333333336,3486,29.54237288135593,21.0
420,2013-04-29,AB de Villiers,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,21,13,161.53846153846155,18.0,22.6,33.333333333333336,3486,29.54237288135593,50.0
426,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,50,23,217.39130434782606,24.333333333333332,22.2,29.5,3486,29.54237288135593,38.0
