player,match_id,date,team,opponent,venue,city,season,runs,balls_faced,boundaries,got_out,innings,strike_rate,batting_first,target_runs,target_balls_faced,target_strike_rate,next_opponent,next_venue,runs_last_3,runs_last_5,runs_last_10,balls_faced_last_3,balls_faced_last_5,balls_faced_last_10,strike_rate_last_3,strike_rate_last_5,strike_rate_last_10,boundaries_last_3,boundaries_last_5,boundaries_last_10,career_runs,career_matches,career_avg_runs,career_total_balls,career_strike_rate,career_boundaries,career_boundary_percentage,career_dismissals,venue_runs_avg,venue_strike_rate_avg,venue_matches_played,venue_familiar,vs_opponent_runs_avg,vs_opponent_strike_rate_avg,vs_opponent_matches,is_home_match,days_since_last_match,season_matches,form_indicator,performance_trend,runs_std_last_10,consistency_score,boundary_dependency,momentum_score,experience_level
MM Ali,1473476,2025-04-21,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Kolkata,2025,0,2,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,23.666666666666668,20.6,16.0,20.33333333333333,18.0,13.3,91.3817663817664,105.16239316239316,125.08119658119658,2.6666666666666665,2.4,1.8,1167.0,58,20.120689655172413,829.0,140.77201447527142,162.0,19.5416164053076,50.0,32.0,114.28571428571428,1.0,0,22.428571428571427,111.95378151260503,7.0,1,26.0,1,-0.5173674695271785,8.346666666666668,16.145174717749796,0.16932202234169652,0.2084033613445378,20.941333333333333,experienced
HV Patel,1473478,2025-04-23,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2025,1,1,0,0,1,100.0,1,0.0,0.0,0.0,unknown,unknown,6.666666666666667,6.4,4.0,8.333333333333334,7.8,5.2,74.8821548821549,63.39083139083139,54.19541569541569,0.0,0.4,0.3,269.0,40,6.725,228.0,117.98245614035088,31.0,13.596491228070176,28.0,0.0,0.0,0.0,0,9.0,97.05882352941175,3.0,1,20.0,3,-1.852066053908159,1.2333333333333336,4.714045207910323,0.0,0.0,5.254666666666667,intermediate
GJ Maxwell,1473481,2025-04-26,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,2025,7,8,1,1,1,87.5,1,0.0,0.0,0.0,unknown,unknown,3.6666666666666665,8.2,6.2,6.333333333333333,8.2,5.7,54.285714285714256,61.142857142857146,79.23809523809523,0.3333333333333333,1.0,0.9,2813.0,133,21.150375939849624,1802.0,156.1043285238624,398.0,22.086570477247506,116.0,10.0,58.82352941176471,1.0,0,22.6,120.03766770521808,15.0,0,11.0,5,-13.689423301836058,1.5133333333333336,9.70452357294148,0.0,0.3352380952380952,7.694666666666666,veteran
VR Iyer,1473485,2025-04-29,Kolkata Knight Riders,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,2025,7,5,1,1,1,140.0,1,0.0,0.0,0.0,unknown,unknown,22.0,25.8,28.1,17.333333333333332,18.0,17.3,134.61887477313977,128.81730187537812,141.19436522340334,2.333333333333333,3.4,4.2,1461.0,55,26.563636363636363,1063.0,137.4412041392286,200.0,18.814675446848543,49.0,47.0,164.25925925925924,2.0,0,18.5,126.00191475191475,8.0,0,8.0,6,2.9733724708308507,-4.866666666666668,23.77884213609514,0.23496301001834982,0.3720634920634921,29.29066666666667,experienced
R Powell,1473485,2025-04-29,Kolkata Knight Riders,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,2025,5,5,1,1,1,100.0,1,0.0,0.0,0.0,unknown,unknown,8.666666666666666,13.2,11.0,8.333333333333334,10.0,7.7,110.0,128.0,129.33333333333331,1.3333333333333333,2.0,1.7,360.0,22,16.363636363636363,244.0,147.54098360655738,49.0,20.081967213114755,20.0,26.0,153.22916666666669,4.0,1,47.0,185.7142857142857,2.0,0,90.0,0,-1.7466119845067212,1.3733333333333326,9.510228411791417,0.04141691355232212,0.6330769230769231,15.206666666666667,intermediate
DJ Hooda,1473486,2025-04-30,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2025,2,2,0,1,1,100.0,1,0.0,0.0,0.0,unknown,unknown,8.666666666666666,8.0,13.0,11.0,9.4,10.7,51.48148148148149,67.33333333333334,104.79569892473118,1.0,0.8,1.7,1495.0,100,14.95,1165.0,128.3261802575107,160.0,13.733905579399142,81.0,0.0,0.0,0.0,0,15.166666666666666,94.66750841750844,6.0,1,5.0,4,-6.974912670785278,-8.2,15.19502842672198,0.0277459013107204,0.2727272727272727,7.843999999999999,experienced
N Rana,1473487,2025-05-01,Rajasthan Royals,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,9,11,2,1,2,81.81818181818183,0,0.0,0.0,0.0,unknown,unknown,13.333333333333334,19.0,20.8,10.333333333333334,12.0,12.3,147.1861471861472,204.7402597402597,167.98520923520925,2.0,3.0,3.4,2844.0,111,25.62162162162162,2068.0,137.52417794970987,400.0,19.342359767891683,103.0,5.0,250.0,1.0,0,34.125,132.933245832182,16.0,1,3.0,10,-5.06598070059958,-4.5666666666666655,25.91781883826905,0.0,0.7175536881419233,19.40266666666667,veteran
D Padikkal,1473489,2025-05-03,Royal Challengers Bengaluru,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2025,17,15,2,1,1,113.33333333333331,1,0.0,0.0,0.0,unknown,unknown,37.0,30.4,23.0,21.33333333333333,19.8,14.9,119.82363315696648,104.02380952380956,111.4491341991342,5.666666666666667,4.6,3.4,1789.0,73,24.506849315068493,1410.0,126.87943262411348,246.0,17.4468085106383,71.0,22.0,110.0,1.0,0,25.83333333333333,86.223474801061,6.0,1,6.0,9,2.568482342003846,13.886666666666667,22.96373953286643,0.020410925058859643,0.4572651880424301,27.873333333333335,experienced
SM Curran,1473489,2025-05-03,Chennai Super Kings,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2025,5,5,1,1,2,100.0,0,0.0,0.0,0.0,unknown,unknown,35.0,34.4,25.3,22.666666666666668,23.6,18.9,117.61426978818284,110.18915807887174,108.75040420841894,4.666666666666667,4.4,3.0,992.0,52,19.07692307692308,720.0,137.77777777777777,125.0,17.36111111111111,40.0,0.0,0.0,0.0,0,20.4,178.55411255411255,5.0,0,3.0,4,7.439942515467726,5.726666666666667,28.122944369322354,0.01714530791799076,0.36707070707070705,24.38533333333333,experienced
DA Miller,1473491,2025-05-04,Lucknow Super Giants,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2025,11,8,1,1,2,137.5,0,0.0,0.0,0.0,unknown,unknown,15.0,11.2,15.8,13.0,10.8,12.2,110.27777777777776,98.8939393939394,127.40512265512264,1.3333333333333333,0.8,1.7,3066.0,132,23.227272727272727,2204.0,139.11070780399274,357.0,16.1978221415608,88.0,0.0,0.0,0.0,0,18.2,116.99601697847312,15.0,0,7.0,9,-9.781286823308946,-6.926666666666667,8.390470785361222,0.40771867749995405,0.22987012987012986,13.806666666666667,veteran
JC Archer,1473490,2025-05-04,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,2025,12,8,1,0,2,150.0,0,0.0,0.0,0.0,unknown,unknown,11.333333333333334,10.0,7.7,10.666666666666666,8.2,6.2,70.37037037037037,87.93650793650792,103.4920634920635,1.3333333333333333,1.2,0.8,250.0,29,8.620689655172415,165.0,151.5151515151515,31.0,18.787878787878785,18.0,0.0,0.0,0.0,0,8.5,164.28571428571428,2.0,0,3.0,6,-2.594734593631146,0.4133333333333333,9.900056116563738,0.0,0.17333333333333334,6.066666666666667,intermediate
MA Starc,1473492,2025-05-05,Delhi Capitals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2025,1,1,0,0,1,100.0,1,0.0,0.0,0.0,unknown,unknown,1.0,1.4,1.5,1.3333333333333333,2.2,2.1,66.66666666666667,68.0,74.0,0.0,0.0,0.1,110.0,20,5.5,118.0,93.22033898305084,11.0,9.322033898305085,10.0,0.0,0.0,0.0,0,5.666666666666667,120.83333333333331,3.0,0,6.0,4,-4.70921826625387,-0.9733333333333334,1.7795130420052123,0.0,0.0,1.4773333333333334,rookie
KV Sharma,1473493,2025-05-06,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai,2025,1,1,0,0,1,100.0,1,0.0,0.0,0.0,unknown,unknown,10.333333333333334,6.8,7.2,5.0,4.0,5.1,186.90476190476195,138.8095238095238,130.03571428571428,1.6666666666666667,1.0,1.1,351.0,39,9.0,294.0,119.38775510204084,37.0,12.585034013605442,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,90.0,0,-3.09381110433742,-1.4266666666666663,6.92499498595888,0.07947329376127388,0.4133333333333333,6.366666666666667,intermediate
AR Patel,1473498,2025-05-18,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi,2025,25,16,3,1,1,156.25,1,0.0,0.0,0.0,unknown,unknown,21.33333333333333,27.4,23.8,14.333333333333334,19.0,15.1,129.35180761267716,135.9860845676063,155.91512020588107,3.333333333333333,3.6,3.5,1891.0,122,15.5,1409.0,134.20865862313698,221.0,15.684882895670688,87.0,0.0,0.0,0.0,0,15.615384615384617,117.1083039635076,13.0,1,13.0,10,11.884726234519581,3.966666666666665,12.951190421476078,0.44272131207676385,0.5838796169630643,27.59733333333333,veteran
A Badoni,1473499,2025-05-19,Lucknow Super Giants,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,3,5,0,1,1,60.0,1,0.0,0.0,0.0,unknown,unknown,48.333333333333336,43.4,32.6,27.666666666666668,26.6,21.6,171.83982683982683,160.01566080977847,140.22154651334216,6.666666666666667,5.8,4.1,960.0,45,21.33333333333333,688.0,139.53488372093022,111.0,16.13372093023256,35.0,23.75,137.60215394361737,4.0,1,26.666666666666668,147.2222222222222,3.0,1,15.0,10,14.215261373151332,10.173333333333336,20.46786098578289,0.3591835645992804,0.4288700128700128,34.04266666666667,intermediate
SN Thakur,1473499,2025-05-19,Lucknow Super Giants,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,4,1,1,1,1,400.0,1,0.0,0.0,0.0,unknown,unknown,4.666666666666667,3.0,4.7,3.0,2.6,4.3,166.66666666666666,110.0,100.57359307359307,0.6666666666666666,0.4,0.6,320.0,38,8.421052631578947,231.0,138.52813852813853,42.0,18.181818181818183,25.0,0.0,0.0,0.0,0,8.75,151.19047619047618,4.0,1,35.0,4,-4.646745918851182,-1.6600000000000001,4.967673276069772,0.0,0.49333333333333335,3.9120000000000004,intermediate
SO Hetmyer,1473500,2025-05-20,Rajasthan Royals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi,2025,12,5,2,0,2,240.0,0,0.0,0.0,0.0,unknown,unknown,13.333333333333334,12.6,18.4,12.0,10.2,13.2,72.58454106280193,105.33643892339543,124.86373228221056,1.0,1.2,2.1,1476.0,77,19.16883116883117,970.0,152.16494845360825,185.0,19.072164948453608,53.0,0.0,0.0,0.0,0,22.0,138.19946601861494,11.0,0,2.0,12,-2.9835533951164814,-6.719999999999999,14.25326473323062,0.2121923535669894,0.3339602925809822,15.060000000000002,experienced
MS Dhoni,1473500,2025-05-20,Chennai Super Kings,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Delhi,2025,16,17,1,1,1,94.11764705882352,1,0.0,0.0,0.0,unknown,unknown,13.333333333333334,10.0,15.0,10.0,9.2,11.0,173.14814814814815,129.22222222222223,139.33139083139082,1.3333333333333333,1.0,1.8,5423.0,240,22.59583333333333,3918.0,138.41245533435426,638.0,16.283818274629912,157.0,0.0,0.0,0.0,0,24.7,140.6312506034838,20.0,0,13.0,12,-10.315184843067525,-5.8133333333333335,10.099504938362108,0.281033225588135,0.4425133689839572,12.197333333333335,veteran
Dhruv Jurel,1473500,2025-05-20,Rajasthan Royals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi,2025,31,12,5,0,2,258.33333333333337,0,0.0,0.0,0.0,unknown,unknown,21.33333333333333,23.4,19.9,14.333333333333334,16.4,13.8,90.3225806451613,105.8406072106262,126.217526842434,2.6666666666666665,2.8,2.3,649.0,34,19.08823529411765,430.0,150.93023255813952,84.0,19.53488372093023,22.0,0.0,0.0,0.0,0,28.5,96.66666666666666,2.0,0,2.0,12,2.924371514001494,-1.3866666666666667,19.20329832780469,0.1123133061010458,0.40954756772474743,22.202666666666666,intermediate
SV Samson,1473500,2025-05-20,Rajasthan Royals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi,2025,41,31,5,1,2,132.25806451612902,0,0.0,0.0,0.0,unknown,unknown,22.0,29.0,27.1,17.666666666666668,21.4,19.4,125.38986354775824,133.75040164513848,131.69454814191656,2.6666666666666665,4.0,3.7,4663.0,170,27.429411764705883,3337.0,139.736290080911,593.0,17.770452502247526,150.0,70.0,132.0754716981132,1.0,0,34.82608695652174,120.4018258100066,23.0,0,2.0,8,2.2144210523067045,-0.2,17.259136066958217,0.2532030652492622,0.4769997377393128,28.403999999999996,veteran
R Ashwin,1473500,2025-05-20,Chennai Super Kings,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Delhi,2025,13,7,2,1,1,185.7142857142857,1,0.0,0.0,0.0,unknown,unknown,6.666666666666667,9.6,7.7,7.333333333333333,8.8,7.7,88.69047619047619,82.68796992481202,85.28337890179994,0.6666666666666666,1.2,0.8,820.0,92,8.91304347826087,696.0,117.81609195402298,91.0,13.07471264367816,62.0,0.0,0.0,0.0,0,7.166666666666667,78.77777777777777,6.0,0,13.0,3,-0.7853809296603635,-0.6066666666666666,8.857514073122069,0.0,0.2958041958041958,8.694666666666667,experienced
YBK Jaiswal,1473500,2025-05-20,Rajasthan Royals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi,2025,36,19,7,1,2,189.4736842105263,0,0.0,0.0,0.0,unknown,unknown,32.333333333333336,43.2,48.9,17.333333333333332,22.2,29.9,192.8571428571429,202.2932330827068,168.5789338247345,6.0,7.8,7.6,2130.0,65,32.76923076923077,1393.0,152.90739411342426,344.0,24.694903086862887,61.0,5.0,125.0,1.0,0,38.0,157.69597664007603,7.0,0,2.0,13,18.936785661016227,3.6533333333333347,24.58748552504799,0.35445957251339155,0.7055232349349996,47.986666666666665,experienced
R Parag,1473500,2025-05-20,Rajasthan Royals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi,2025,3,4,0,1,2,75.0,0,0.0,0.0,0.0,unknown,unknown,41.333333333333336,35.6,32.8,21.0,17.6,18.7,178.03030303030303,193.4848484848485,171.15021645021645,6.0,5.2,4.7,1567.0,71,22.070422535211268,1097.0,142.84412032816775,199.0,18.14038286235187,59.0,0.0,0.0,0.0,0,22.375,123.26522435897436,8.0,0,2.0,13,9.140872040145084,4.013333333333333,24.2432121084095,0.44825171200719954,0.42943319838056676,31.874666666666666,experienced
Abishek Porel,1473501,2025-05-21,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2025,6,9,0,1,2,66.66666666666666,0,0.0,0.0,0.0,unknown,unknown,14.0,24.2,26.1,10.333333333333334,15.6,17.6,145.96491228070175,166.8213716108453,156.3539290486659,2.0,3.2,3.6,655.0,28,23.392857142857142,431.0,151.9721577726218,92.0,21.34570765661253,28.0,41.0,132.25806451612902,1.0,0,38.0,189.8989898989899,2.0,0,3.0,12,4.846645095645096,-2.2466666666666653,16.682992004500342,0.3372448676614176,0.520952380952381,26.78666666666667,intermediate
Kuldeep Yadav,1473501,2025-05-21,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2025,7,8,0,1,2,87.5,0,0.0,0.0,0.0,unknown,unknown,2.0,3.4,5.8,1.0,3.6,5.0,200.0,152.0,119.46153846153848,0.3333333333333333,0.4,0.9,194.0,36,5.388888888888889,224.0,86.60714285714286,21.0,9.375,12.0,6.75,110.71428571428572,4.0,1,2.0,66.66666666666666,2.0,0,22.0,4,1.9444564340887873,-0.21999999999999983,10.507140429250958,0.0,0.36,6.5,intermediate
AK Markram,1473502,2025-05-22,Lucknow Super Giants,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,36,24,5,1,1,150.0,1,0.0,0.0,0.0,unknown,unknown,27.666666666666668,40.2,39.3,19.33333333333333,27.2,25.7,125.56101556101557,136.1850941850942,143.0908627742244,4.0,5.0,5.3,1404.0,54,26.0,1038.0,135.26011560693644,163.0,15.703275529865124,45.0,0.0,0.0,0.0,0,14.0,54.6875,2.0,0,3.0,12,14.240298699450753,1.8266666666666693,23.065366051964386,0.2872314690752729,0.5938069216757741,36.705333333333336,experienced
K Rabada,1473502,2025-05-22,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,2,3,0,1,2,66.66666666666666,0,0.0,0.0,0.0,unknown,unknown,6.333333333333333,5.4,3.7,5.333333333333333,4.0,3.5,116.66666666666669,123.33333333333331,99.0,0.6666666666666666,0.6,0.4,213.0,29,7.344827586206897,197.0,108.12182741116752,25.0,12.690355329949238,17.0,9.0,225.0,1.0,0,6.666666666666667,129.76190476190476,3.0,1,54.0,1,-4.005146225422087,-0.026666666666666748,3.9735234853828327,0.0,0.287012987012987,3.9066666666666663,intermediate
TH David,1473503,2025-05-23,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,1,5,0,1,2,20.0,0,0.0,0.0,0.0,unknown,unknown,14.666666666666666,26.2,21.0,7.333333333333333,13.4,11.7,231.66666666666663,216.0,175.27777777777777,2.333333333333333,4.2,3.2,845.0,43,19.65116279069768,478.0,176.77824267782427,114.0,23.84937238493724,25.0,25.0,190.3829717291256,13.0,1,34.666666666666664,197.3063973063973,3.0,0,20.0,8,5.699687481170748,3.733333333333332,16.45870252750468,0.3017688576761217,0.4007688787185355,25.762666666666668,intermediate
A Manohar,1473503,2025-05-23,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,12,11,1,1,1,109.09090909090908,1,0.0,0.0,0.0,unknown,unknown,16.333333333333332,11.4,13.1,16.333333333333332,12.8,12.8,72.07207207207206,54.67181467181466,72.88136188136187,1.6666666666666667,1.2,1.3,280.0,19,14.736842105263158,224.0,125.0,36.0,16.071428571428573,18.0,7.5,107.14285714285714,2.0,0,35.0,166.66666666666669,1.0,0,30.0,4,-6.249378224974199,-6.713333333333334,17.226916922846833,0.0,0.15968992248062014,7.721333333333334,rookie
Nithish Kumar Reddy,1473503,2025-05-23,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,4,7,0,1,1,57.14285714285714,1,0.0,0.0,0.0,unknown,unknown,15.0,13.2,17.8,8.0,10.2,14.5,206.11111111111111,148.42857142857142,127.42717086834732,2.0,1.4,2.0,481.0,21,22.904761904761905,357.0,134.733893557423,56.0,15.68627450980392,17.0,20.0,133.33333333333331,1.0,0,13.0,100.0,1.0,0,4.0,10,-7.280752862548529,-1.2466666666666673,11.877148928369412,0.3245432887470099,0.35849624060150376,16.862666666666666,intermediate
PJ Cummins,1473503,2025-05-23,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,13,6,1,0,1,216.66666666666663,1,0.0,0.0,0.0,unknown,unknown,9.333333333333334,12.8,11.3,5.333333333333333,8.0,7.6,146.66666666666666,155.55555555555557,148.26649958228907,1.0,1.8,1.6,599.0,47,12.74468085106383,394.0,152.03045685279187,79.0,20.050761421319795,33.0,37.0,193.17810457516345,3.0,1,0.0,0.0,0.0,0,21.0,8,-1.2329515515284502,-2.6133333333333333,9.177871939253311,0.19398525463134686,0.3912035333087965,12.157333333333332,intermediate
KL Rahul,1485779,2025-05-24,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,35,21,7,1,2,166.66666666666669,0,0.0,0.0,0.0,unknown,unknown,44.333333333333336,36.2,41.9,28.33333333333333,25.8,28.6,142.35653235653237,134.43956043956044,142.73398299813394,7.0,5.0,5.5,5200.0,134,38.80597014925373,3815.0,136.3040629095675,654.0,17.142857142857142,114.0,0.0,0.0,0.0,0,33.714285714285715,125.92525687825012,14.0,0,3.0,12,-2.177119038282784,-6.386666666666665,36.31788662475956,0.26425405228356447,0.6283116883116884,37.97066666666667,veteran
T Stubbs,1485779,2025-05-24,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,18,14,2,0,2,128.57142857142858,0,0.0,0.0,0.0,unknown,unknown,21.33333333333333,19.8,23.3,16.666666666666668,14.2,15.0,124.6296296296296,119.2222222222222,134.44738658239802,2.0,2.4,2.8,693.0,29,23.89655172413793,417.0,166.18705035971223,87.0,20.863309352517987,17.0,19.5,111.45833333333334,4.0,1,11.0,113.63636363636364,3.0,0,3.0,12,0.4595508680336266,-1.3466666666666676,16.4522879192463,0.3867823616955522,0.24312814556716994,25.222666666666665,intermediate
F du Plessis,1485779,2025-05-24,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,23,15,3,1,2,153.33333333333334,0,0.0,0.0,0.0,unknown,unknown,4.666666666666667,19.6,25.0,8.333333333333334,18.8,19.9,57.73809523809516,80.42467532467532,103.68812113812116,0.3333333333333333,2.4,3.2,4750.0,146,32.534246575342465,3491.0,136.06416499570324,611.0,17.502148381552562,134.0,43.0,143.33333333333334,1.0,0,32.68421052631579,122.30789349101812,19.0,0,3.0,8,-8.199116850700525,-4.853333333333332,22.847319317591733,0.15015425553408193,0.35381019167835437,23.80933333333333,veteran
KK Nair,1485779,2025-05-24,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,44,26,7,1,2,169.23076923076923,0,0.0,0.0,0.0,unknown,unknown,6.333333333333333,13.0,17.0,6.0,9.0,10.9,71.79487179487177,110.85470085470084,93.67735042735043,1.0,2.0,2.8,1650.0,75,22.0,1257.0,131.26491646778044,227.0,18.05887032617343,71.0,0.0,0.0,0.0,0,24.5,111.42262549824645,10.0,0,19.0,7,-0.3015797458658739,-0.24666666666666687,27.15388247255507,0.0,0.593939393939394,19.238666666666667,experienced
M Jansen,1485779,2025-05-24,Punjab Kings,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Jaipur,2025,0,2,0,1,1,0.0,1,0.0,0.0,0.0,unknown,unknown,10.666666666666666,7.6,9.6,9.666666666666666,7.2,8.0,122.61904761904763,103.57142857142858,103.8471177944862,1.0,0.6,0.9,141.0,19,7.421052631578948,127.0,111.0236220472441,14.0,11.023622047244094,11.0,8.0,160.0,1.0,0,0.0,0.0,0.0,0,24.0,7,4.3745966632266935,2.8,11.63519564845292,0.0,0.264,11.088,rookie
Ramandeep Singh,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,13,5,2,1,2,260.0,0,0.0,0.0,0.0,unknown,unknown,1.6666666666666667,5.6,8.4,2.333333333333333,4.2,5.1,50.0,76.66666666666666,132.91666666666666,0.0,0.6,1.0,204.0,19,10.736842105263158,130.0,156.92307692307693,24.0,18.461538461538463,10.0,9.666666666666666,181.1111111111111,3.0,1,24.5,226.04166666666663,2.0,0,18.0,6,-1.958267113863089,-3.606666666666667,9.347608131376592,0.07137241543004688,0.12307692307692308,8.538666666666668,rookie
Mohammed Siraj,1473504,2025-05-25,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,3,4,0,0,2,75.0,0,0.0,0.0,0.0,unknown,unknown,4.333333333333333,5.4,6.3,3.333333333333333,5.6,6.8,83.33333333333333,83.84615384615384,76.22177822177822,0.6666666666666666,0.8,0.9,109.0,20,5.45,117.0,93.16239316239316,14.0,11.965811965811966,10.0,0.0,0.0,0.0,0,5.0,84.12698412698411,3.0,1,90.0,0,0.27425782593739223,-0.9,5.396500923952688,0.12136453504245281,0.22222222222222224,5.384,rookie
SP Narine,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,31,16,6,1,2,193.75,0,0.0,0.0,0.0,unknown,unknown,21.33333333333333,17.0,17.1,14.0,11.6,10.2,147.9711328976035,141.60319255907493,140.822963800905,3.6666666666666665,3.0,3.0,1749.0,117,14.948717948717947,1051.0,166.4129400570885,299.0,28.44909609895338,94.0,0.0,0.0,0.0,0,8.352941176470589,120.51470588235294,17.0,0,18.0,11,3.090813860920924,-1.5200000000000002,14.20836999017754,0.09719747326475654,0.7726579274966372,17.172,veteran
RK Singh,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,9,6,1,1,2,150.0,0,0.0,0.0,0.0,unknown,unknown,21.33333333333333,16.6,19.7,12.333333333333334,12.0,12.7,203.5555555555556,150.86349206349206,157.36782955606486,3.0,2.2,2.9,1090.0,50,21.8,744.0,146.50537634408602,142.0,19.086021505376344,35.0,23.0,134.71467391304347,4.0,1,32.333333333333336,144.9439775910364,6.0,0,18.0,10,-2.4301588665068237,-0.5333333333333338,11.907513967612582,0.4172034977983284,0.5759889920880632,19.029333333333334,intermediate
DP Conway,1473504,2025-05-25,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,52,35,8,1,1,148.57142857142858,1,0.0,0.0,0.0,unknown,unknown,7.333333333333333,20.8,31.8,7.0,16.8,23.5,78.03030303030302,93.55287569573284,112.80656066622451,1.3333333333333333,2.6,4.1,1028.0,27,38.07407407407408,735.0,139.8639455782313,143.0,19.45578231292517,24.0,2.6666666666666665,33.333333333333336,3.0,1,85.0,154.54545454545453,1.0,0,5.0,5,-4.1607434658738995,-11.220000000000002,28.75103862858214,0.24743111701511813,0.5091638795986622,32.912,intermediate
AD Russell,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,0,1,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,37.333333333333336,30.0,19.1,18.33333333333333,16.2,11.5,199.2804232804233,178.47734487734488,146.76031746031745,6.666666666666667,5.4,3.4,2655.0,113,23.495575221238937,1507.0,176.17783676177837,410.0,27.2063702720637,91.0,0.0,0.0,0.0,0,19.125,131.15115914786966,16.0,0,18.0,9,-6.556101241990865,7.713333333333333,17.41933791317377,0.1937190963804923,0.5812767212148018,18.954666666666668,veteran
AM Rahane,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,15,8,3,1,2,187.5,0,0.0,0.0,0.0,unknown,unknown,34.666666666666664,34.2,31.9,23.666666666666668,24.8,22.5,152.05627705627705,139.011544011544,140.48740910505617,4.666666666666667,4.4,4.3,5017.0,182,27.565934065934066,4013.0,125.01868925990532,635.0,15.823573386493894,166.0,26.0,125.38571994454348,5.0,1,24.571428571428573,85.67483940135324,21.0,0,18.0,11,5.39499725554822,1.6333333333333329,16.67633053162476,0.3944891271350547,0.5898461538461539,32.29866666666667,veteran
