match_id,batter,venue,batting_team,bowling_team,date,runs,recent_form,venue_avg,opponent_avg,career_avg,target_runs
1136584,p negi,m.chinnaswamy stadium,royal challengers bangalore,chennai super kings,2018-04-25,0,8.4,3.6666666666666665,4.333333333333333,11.483870967741936,0.0
1178395,p negi,m.chinnaswamy stadium,royal challengers bangalore,delhi capitals,2019-04-07,0,4.2,3.6666666666666665,0.0,11.125,0.0
1178406,p negi,wankhede stadium,royal challengers bangalore,mumbai indians,2019-04-15,0,3.2,12.666666666666666,14.285714285714286,10.787878787878787,5.0
1178414,p negi,m.chinnaswamy stadium,royal challengers bangalore,chennai super kings,2019-04-21,5,1.6,3.6666666666666665,4.333333333333333,10.617647058823529,4.0
1254086,p simran singh,"narendra modi stadium, ahmedabad",punjab kings,delhi capitals,2021-05-02,12,10.0,18.0,40.75,10.0,14.0
1304074,p simran singh,"dr dy patil sports academy, mumbai",punjab kings,sunrisers hyderabad,2022-04-17,14,9.6,14.0,19.333333333333332,10.666666666666666,23.0
1359476,p simran singh,"punjab cricket association is bindra stadium, mohali, chandigarh",punjab kings,kolkata knight riders,2023-04-01,23,12.0,17.4,23.25,12.428571428571429,60.0
1359482,p simran singh,"barsapara cricket stadium, guwahati",punjab kings,rajasthan royals,2023-04-05,60,23.2,33.0,19.5,18.375,0.0
1359488,p simran singh,"rajiv gandhi international stadium, uppal, hyderabad",punjab kings,sunrisers hyderabad,2023-04-09,0,21.8,35.5,19.333333333333332,16.333333333333332,0.0
1359492,p simran singh,"punjab cricket association is bindra stadium, mohali, chandigarh",punjab kings,gujarat titans,2023-04-13,0,19.4,17.4,23.333333333333332,14.7,4.0
1359495,p simran singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",punjab kings,lucknow super giants,2023-04-15,4,17.4,11.5,10.666666666666666,13.727272727272727,46.0
1359501,p simran singh,"punjab cricket association is bindra stadium, mohali, chandigarh",punjab kings,royal challengers bangalore,2023-04-20,46,22.0,17.4,26.5,16.416666666666668,26.0
1359505,p simran singh,"wankhede stadium, mumbai",punjab kings,mumbai indians,2023-04-22,26,15.2,26.0,11.666666666666666,17.153846153846153,9.0
1359512,p simran singh,"punjab cricket association is bindra stadium, mohali, chandigarh",punjab kings,lucknow super giants,2023-04-28,9,17.0,17.4,10.666666666666666,16.571428571428573,42.0
1359515,p simran singh,"ma chidambaram stadium, chepauk, chennai",punjab kings,chennai super kings,2023-04-30,42,25.4,27.5,28.333333333333332,18.266666666666666,9.0
1359520,p simran singh,"punjab cricket association is bindra stadium, mohali, chandigarh",punjab kings,mumbai indians,2023-05-03,9,26.4,17.4,11.666666666666666,17.6875,12.0
1359527,p simran singh,"eden gardens, kolkata",punjab kings,kolkata knight riders,2023-05-08,12,19.6,33.0,23.25,17.352941176470587,103.0
1359533,p simran singh,"arun jaitley stadium, delhi",punjab kings,delhi capitals,2023-05-13,103,35.0,103.0,40.75,22.11111111111111,22.0
1359538,p simran singh,"himachal pradesh cricket association stadium, dharamsala",punjab kings,delhi capitals,2023-05-17,22,37.6,15.0,40.75,22.105263157894736,2.0
1359540,p simran singh,"himachal pradesh cricket association stadium, dharamsala",punjab kings,rajasthan royals,2023-05-19,2,29.6,15.0,19.5,21.1,26.0
1422120,p simran singh,"maharaja yadavindra singh international cricket stadium, mullanpur",punjab kings,delhi capitals,2024-03-23,26,33.0,15.0,40.75,21.333333333333332,25.0
1422124,p simran singh,"m chinnaswamy stadium, bengaluru",punjab kings,royal challengers bengaluru,2024-03-25,25,35.6,25.0,15.5,21.5,19.0
1422129,p simran singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",punjab kings,lucknow super giants,2024-03-30,19,18.8,11.5,10.666666666666666,21.391304347826086,35.0
1422135,p simran singh,"narendra modi stadium, ahmedabad",punjab kings,gujarat titans,2024-04-04,35,21.4,18.0,23.333333333333332,21.958333333333332,4.0
1426261,p simran singh,"maharaja yadavindra singh international cricket stadium, mullanpur",punjab kings,sunrisers hyderabad,2024-04-09,4,21.8,15.0,19.333333333333332,21.24,10.0
1426265,p simran singh,"maharaja yadavindra singh international cricket stadium, mullanpur",punjab kings,rajasthan royals,2024-04-13,10,18.6,15.0,19.5,20.807692307692307,0.0
1426271,p simran singh,"maharaja yadavindra singh international cricket stadium, mullanpur",punjab kings,mumbai indians,2024-04-18,0,13.6,15.0,11.666666666666666,20.037037037037038,35.0
