career_avg,recent_3_avg,recent_5_avg,recent_10_avg,strike_rate,boundary_ratio,consistency_score,momentum,venue_adjusted_runs,pvt_avg,experience_log,target_next_runs
30.5,30.5,30.5,30.5,114.81481481481481,0.14285714285714285,17.8664863476206,0.0,1.5972735674676524,31.0,1.0986122886681098,9.0
5.0,7.666666666666667,6.4,5.0,50.0,0.0,1.2126150019852904,2.666666666666667,0.10304990757855823,4.2,2.0794415416798357,3.0
42.46153846153846,55.0,64.4,57.0,178.125,0.2727272727272727,2.552084593823823,-2.0,2.9369223659889094,76.6,3.6888794541139363,6.0
21.864864864864863,5.666666666666667,23.6,15.9,0.0,0.0,0.6949543410018514,-10.233333333333334,0.0,21.72222222222222,3.6375861597263857,15.0
4.583333333333333,0.6666666666666666,0.4,4.0,0.0,0.0,0.21114561800016826,-3.3333333333333335,0.0,0.0,2.5649493574615367,0.0
22.41176470588235,22.666666666666668,22.4,28.8,165.2173913043478,0.25,2.052290220743905,-6.133333333333333,1.9579482439926061,31.227272727272727,4.23410650459726,6.0
25.0,18.666666666666668,21.0,24.8,96.0,0.038461538461538464,1.1922843717911242,-6.133333333333333,1.2365988909426986,25.428571428571427,2.6390573296152584,37.0
18.69047619047619,18.666666666666668,19.2,18.2,120.0,0.12903225806451613,1.0796269356441515,0.46666666666666856,1.8548983364140479,28.0,3.7612001156935624,21.0
24.19047619047619,47.666666666666664,44.0,34.5,112.7659574468085,0.14583333333333334,1.3010946460642476,13.166666666666664,2.730822550831793,26.25,3.7612001156935624,47.0
23.045454545454547,18.0,23.4,23.2,75.0,0.07692307692307693,1.3487566606975545,-5.199999999999999,0.46372458410351197,25.6,4.204692619390966,3.0
14.857142857142858,6.666666666666667,8.0,13.6,400.0,0.5,1.2180704967546705,-6.933333333333333,0.18929722759509993,12.8,2.70805020110221,19.0
29.272727272727273,30.666666666666668,49.6,44.1,0.0,0.0,1.3988688398467977,-13.433333333333334,0.0,22.238095238095237,4.204692619390966,62.0
25.61764705882353,32.0,32.6,31.4,111.86440677966101,0.15,1.305305986542508,0.6000000000000014,3.123404255319149,35.166666666666664,3.5553480614894135,2.0
27.191176470588236,36.666666666666664,35.4,28.4,131.66666666666666,0.16393442622950818,1.202829000846317,8.266666666666666,3.7386202450032235,36.53846153846154,4.23410650459726,4.0
20.906976744186046,13.666666666666666,11.0,19.0,108.0,0.15384615384615385,1.0068911059183139,-5.333333333333334,1.2777562862669245,28.0,3.784189633918261,12.0
19.714285714285715,7.333333333333333,15.6,16.9,50.0,0.0,1.2007699918048838,-9.566666666666666,0.04732430689877498,12.25,3.091042453358316,89.0
27.771428571428572,56.333333333333336,42.8,32.8,175.80645161290323,0.2698412698412698,0.930727086827046,23.53333333333334,5.158349451966473,31.852941176470587,4.2626798770413155,5.0
32.516666666666666,33.333333333333336,29.6,26.8,100.0,0.0,1.0382322654159561,6.533333333333335,0.09464861379754996,32.6,4.110873864173311,0.0
22.15625,19.333333333333332,15.4,10.6,125.0,0.09090909090909091,1.030848234537913,8.733333333333333,1.8929722759509993,21.454545454545453,4.174387269895637,11.0
26.676470588235293,46.0,37.2,22.6,88.88888888888889,0.1,0.8892849660737089,23.4,0.3743436357593885,31.95,3.5553480614894135,14.0
22.56896551724138,12.666666666666666,19.8,16.7,80.0,0.09090909090909091,0.8347373780717356,-4.033333333333333,0.3743436357593885,19.5,4.07753744390572,56.0
16.272727272727273,18.666666666666668,14.2,18.9,65.0,0.0,0.9781866855047469,-0.23333333333333073,0.6083084081090063,20.6,4.02535169073515,19.0
25.25581395348837,29.666666666666668,22.2,23.4,117.07317073170731,0.14285714285714285,1.0045356580525706,6.266666666666669,2.246061814556331,30.454545454545453,3.784189633918261,36.0
33.56521739130435,25.0,27.6,24.0,118.75,0.18181818181818182,1.1074200462528718,1.0,1.7781322698570954,29.375,3.1780538303479458,56.0
18.574468085106382,5.333333333333333,6.4,13.5,25.0,0.0,1.1994235245791558,-8.166666666666668,0.14037886340977068,27.7,3.871201010907891,34.0
29.273972602739725,29.0,32.6,24.7,140.0,0.14285714285714285,3.627264030926976,4.300000000000001,1.3102027251578596,25.423076923076923,4.30406509320417,8.0
29.523809523809526,33.333333333333336,47.2,42.3,200.0,0.3333333333333333,1.4411260933672148,-8.966666666666661,0.18717181787969425,28.928571428571427,4.1588830833596715,8.0
19.69047619047619,15.0,18.2,19.1,108.0,0.07692307692307693,1.426796376538063,-4.100000000000001,1.2634097706879361,18.857142857142858,3.7612001156935624,7.0
4.75,11.0,7.0,4.75,112.5,0.1111111111111111,0.6980639167507734,6.25,0.425632233176168,9.0,2.1972245773362196,0.0
19.789473684210527,12.666666666666666,15.8,17.6,121.05263157894737,0.05,1.1264074987448336,-4.933333333333335,1.0877268181168738,16.0,2.995732273553991,8.0
26.966666666666665,26.0,25.0,38.4,127.08333333333333,0.14285714285714285,0.9309126197638873,-12.399999999999999,2.884840691527361,34.6,3.4339872044851463,6.0
4.75,5.333333333333333,6.6,4.75,60.0,0.0,1.31021899309843,0.583333333333333,0.14187741105872267,4.5,2.1972245773362196,3.0
22.355555555555554,27.666666666666668,21.2,18.0,93.33333333333333,0.0,1.3849564280387372,9.666666666666668,0.6620945849407058,19.75,3.828641396489095,5.0
18.444444444444443,11.0,10.6,10.8,233.33333333333334,0.25,2.186885087735019,0.1999999999999993,0.3310472924703529,9.5,2.9444389791664403,3.0
9.25,8.666666666666666,7.6,9.8,88.88888888888889,0.0,1.2208952643324684,-1.1333333333333346,0.37833976282326043,8.0,2.5649493574615367,2.0
26.333333333333332,13.0,28.4,33.3,105.0,0.19047619047619047,1.2200470065607896,-20.299999999999997,0.9931418774110587,33.0,4.1588830833596715,39.0
4.230769230769231,0.6666666666666666,0.4,2.6,0.0,0.0,0.21114561800016826,-1.9333333333333336,0.0,3.3333333333333335,2.6390573296152584,0.0
22.17391304347826,19.0,18.4,22.5,85.71428571428571,0.125,1.4231620463434855,-3.5,0.28375482211744535,22.529411764705884,4.248495242049359,8.0
25.857142857142858,26.333333333333332,19.0,24.1,119.35483870967742,0.15625,1.3684719745925904,2.2333333333333307,1.7498214030575796,27.5,2.70805020110221,39.0
32.888888888888886,51.0,39.4,38.3,187.09677419354838,0.3125,1.0746732909606966,12.700000000000003,2.742963280468638,41.25,3.6109179126442243,13.0
14.0,11.0,12.0,14.0,120.0,0.0,0.990666650002916,-3.0,0.28375482211744535,13.0,2.0794415416798357,7.0
18.857142857142858,23.0,17.8,18.857142857142858,155.0,0.14285714285714285,1.4935548178573266,4.142857142857142,1.4680459770114942,16.333333333333332,2.0794415416798357,9.0
24.766666666666666,40.0,54.2,45.4,163.41463414634146,0.21428571428571427,1.8249051203112336,-5.399999999999999,3.1728735632183906,16.5,3.4339872044851463,1.0
21.372093023255815,29.666666666666668,28.2,31.3,185.71428571428572,0.25,1.056018197440179,-1.6333333333333329,3.0781609195402297,40.25,3.784189633918261,40.0
16.75,18.666666666666668,20.8,18.7,218.18181818181816,0.25,1.9618786034252844,-0.03333333333333144,1.136551724137931,18.0,3.044522437723423,4.0
26.0,26.0,26.0,26.0,241.66666666666666,0.38461538461538464,4.959332815594201,0.0,1.3733333333333333,26.0,1.0986122886681098,8.0
26.75862068965517,5.0,19.6,17.1,25.0,0.0,0.5433030166111865,-12.100000000000001,0.04735632183908046,13.333333333333334,4.07753744390572,15.0
21.9,36.666666666666664,41.8,31.9,140.0,0.23809523809523808,1.5473768635721112,4.766666666666666,1.3259770114942528,14.538461538461538,3.044522437723423,21.0
15.5,2.3333333333333335,12.6,15.5,27.27272727272727,0.0,0.5734725496086567,-13.166666666666666,0.14206896551724138,2.5,2.1972245773362196,15.0
18.081632653061224,12.0,11.0,16.8,112.5,0.11764705882352941,1.03600669223161,-4.800000000000001,0.8524137931034482,34.294117647058826,3.912023005428146,10.0
8.81081081081081,6.333333333333333,5.2,9.5,266.66666666666663,0.5,1.2638285014360149,-3.166666666666667,0.37885057471264366,9.363636363636363,3.6375861597263857,10.0
27.436363636363637,50.666666666666664,40.2,43.2,139.2156862745098,0.1346153846153846,1.2602584088717363,7.4666666666666615,3.3622988505747124,34.38461538461539,4.02535169073515,26.0
8.333333333333334,8.666666666666666,7.0,8.333333333333334,78.57142857142857,0.06666666666666667,1.7147587071048729,0.33333333333333215,0.5209195402298851,8.5,1.9459101490553132,11.0
39.75,22.333333333333332,21.4,25.2,157.14285714285714,0.25,1.668784488948409,-2.866666666666667,0.5209195402298851,33.3,3.713572066704308,13.0
25.45098039215686,23.333333333333332,17.4,24.1,107.6923076923077,0.07142857142857142,0.9276690630647547,-0.7666666666666693,0.6507351083716466,32.958333333333336,3.9512437185814275,4.0
24.697674418604652,34.333333333333336,24.6,27.3,139.6551724137931,0.1694915254237288,0.7215067124879796,7.033333333333335,3.7649674127216692,30.333333333333332,3.784189633918261,11.0
41.55,48.333333333333336,48.4,50.8,75.0,0.1111111111111111,1.4812588071841772,-2.4666666666666615,0.27888647501641994,35.75,3.713572066704308,128.0
18.470588235294116,10.666666666666666,10.0,16.7,120.0,0.16666666666666666,1.020053389650916,-6.033333333333333,0.27888647501641994,21.153846153846153,2.8903717578961645,0.0
17.571428571428573,29.666666666666668,19.8,19.9,162.5,0.24242424242424243,0.972630319635324,9.76666666666667,2.417016116808973,23.166666666666668,3.58351893845611,8.0
20.066666666666666,23.666666666666668,18.2,17.2,106.66666666666667,0.1875,1.0904235781359015,6.466666666666669,0.7436972667104532,17.958333333333332,4.110873864173311,21.0
20.27777777777778,29.666666666666668,22.8,20.8,200.0,0.30303030303030304,0.9334947888319735,8.866666666666667,2.974789066841813,24.61111111111111,2.9444389791664403,1.0
7.241379310344827,4.0,8.6,9.4,50.0,0.0,0.7703566228468303,-5.4,0.046481079169403326,12.5,3.4011973816621555,7.0
27.450704225352112,38.0,35.4,31.2,71.42857142857143,0.125,0.7211776374903753,6.800000000000001,0.23240539584701664,25.696969696969695,4.276666119016055,12.0
31.983606557377048,8.666666666666666,26.8,22.8,0.0,0.0,0.8621094020802484,-14.133333333333335,0.0,22.416666666666668,4.127134385045092,27.0
18.74418604651163,19.333333333333332,16.2,16.1,123.52941176470588,0.16666666666666666,1.068118059332028,3.2333333333333307,0.9761026625574698,22.666666666666668,3.784189633918261,30.0
24.72093023255814,39.666666666666664,38.2,37.7,85.45454545454545,0.08928571428571429,1.3195184460276363,1.9666666666666615,2.1846107209619565,22.875,3.784189633918261,10.0
22.746268656716417,16.0,20.4,17.8,300.0,0.0,1.0311899051289475,-1.8000000000000007,0.13944323750820997,28.09090909090909,4.219507705176107,73.0
5.5,4.0,6.6,6.3,33.33333333333333,0.0,0.6414131720746327,-2.3,0.046481079169403326,1.6666666666666667,2.9444389791664403,0.0
26.386363636363637,45.0,36.0,24.9,127.58620689655173,0.16666666666666666,1.6932571067564661,20.1,1.7509993552546743,28.75,3.8066624897703196,1.0
15.133333333333333,8.0,10.0,12.4,172.72727272727272,0.25,1.1787845042814324,-4.4,0.8991618310767246,19.0,2.772588722239781,2.0
18.125,20.333333333333332,17.0,17.3,157.14285714285714,0.125,1.2244222930565285,3.0333333333333314,0.5205673758865248,16.444444444444443,3.713572066704308,48.0
33.166666666666664,21.333333333333332,19.2,35.6,81.25,0.0,1.1310764138981728,-14.26666666666667,0.6152159896840748,28.894736842105264,2.5649493574615367,24.0
29.761194029850746,32.666666666666664,43.4,43.9,144.1860465116279,0.20454545454545456,1.5732783131522796,-11.233333333333334,2.934107027724049,26.8125,4.219507705176107,27.0
26.855072463768117,37.666666666666664,28.0,26.6,44.44444444444444,0.0,0.867383703221028,11.066666666666663,0.18929722759509993,22.857142857142858,4.248495242049359,0.0
13.23076923076923,4.666666666666667,9.6,15.2,150.0,0.14285714285714285,0.8877991696397245,-10.533333333333331,0.42591876208897483,13.11111111111111,3.295836866004329,24.0
25.5,28.0,27.8,26.5,144.0,0.23076923076923078,1.3187955487407628,1.5,1.7036750483558993,19.692307692307693,3.8066624897703196,10.0
34.5,37.666666666666664,38.8,28.1,140.0,0.1951219512195122,1.7915918716916528,9.566666666666663,2.650161186331399,40.142857142857146,3.2188758248682006,7.0
20.704545454545453,15.666666666666666,13.2,14.3,85.71428571428571,0.06666666666666667,1.4304289780243442,1.3666666666666654,0.5678916827852998,12.545454545454545,3.8066624897703196,41.0
26.390625,21.0,26.2,24.2,133.33333333333331,0.18181818181818182,2.4127438473953826,-3.1999999999999993,1.3250805931656995,19.133333333333333,4.174387269895637,6.0
5.181818181818182,2.6666666666666665,4.6,4.8,100.0,0.0,1.185270064057109,-2.1333333333333333,0.04732430689877498,6.875,3.1354942159291497,12.0
19.347826086956523,9.333333333333334,8.2,12.6,150.0,0.0,1.3296138147651877,-3.2666666666666657,0.14197292069632494,17.0,3.8501476017100584,13.0
28.986486486486488,19.666666666666668,25.4,23.2,80.0,0.09090909090909091,2.142814206855232,-3.5333333333333314,0.37859445519019985,36.04347826086956,4.31748811353631,17.0
21.984615384615385,19.333333333333332,16.2,10.2,137.5,0.1111111111111111,1.1216917873134549,9.133333333333333,0.5205673758865248,18.157894736842106,4.189654742026425,21.0
17.625,18.0,16.0,17.625,128.57142857142858,0.125,1.270101993077837,0.375,0.43274467733949495,18.0,2.1972245773362196,9.0
16.333333333333332,17.0,18.0,16.333333333333332,57.14285714285714,0.0,1.2469666805894108,0.6666666666666679,0.1923309677064422,23.47826086956522,1.9459101490553132,20.0
26.314285714285713,14.333333333333334,34.2,23.8,155.55555555555557,0.3,0.7932215667861547,-9.466666666666667,0.6731583869725477,43.61538461538461,3.58351893845611,15.0
21.795454545454547,40.333333333333336,34.8,32.1,114.28571428571428,0.16666666666666666,1.4503941847487827,8.233333333333334,1.923309677064422,20.857142857142858,3.8066624897703196,9.0
23.135593220338983,31.333333333333332,20.0,20.3,114.28571428571428,0.16,0.8295849912413763,11.033333333333331,2.692633547890191,36.6,4.0943445622221,9.0
20.0,20.0,20.0,20.0,160.0,0.3333333333333333,1.6925265217917185,0.0,0.3846619354128844,20.333333333333332,1.3862943611198906,26.0
16.321428571428573,22.666666666666668,15.0,16.4,190.0,0.2727272727272727,1.0208898609353205,6.266666666666669,0.9135720966056005,5.777777777777778,4.04305126783455,4.0
19.166666666666668,7.333333333333333,12.4,12.0,0.0,0.0,1.1633151371522108,-4.666666666666667,0.0,12.5,3.7612001156935624,55.0
21.857142857142858,41.333333333333336,34.8,30.2,175.0,0.38461538461538464,1.2914671369294255,11.133333333333336,1.0097375804588216,15.363636363636363,3.091042453358316,24.0
18.895833333333332,13.0,12.2,15.5,117.24137931034481,0.16666666666666666,0.8769889685613462,-2.5,1.6348132255047587,29.666666666666668,3.8918202981106265,13.0
4.0,4.0,4.0,4.0,80.0,0.0,0.0,0.0,0.1923309677064422,4.0,0.6931471805599453,1.0
6.666666666666667,7.0,4.4,5.2,133.33333333333331,0.14285714285714285,0.9468644410856272,1.7999999999999998,0.3846619354128844,3.3333333333333335,3.6109179126442243,3.0
8.842105263157896,7.666666666666667,5.8,9.5,71.42857142857143,0.0,1.2163692932154129,-1.833333333333333,0.4808274192661055,7.5,3.6635616461296463,1.0
39.09756097560975,15.333333333333334,17.6,26.4,86.66666666666667,0.1875,1.523825155759139,-11.066666666666665,0.6250756450459372,31.285714285714285,3.7376696182833684,45.0
29.1875,11.666666666666666,34.2,42.4,88.88888888888889,0.1,1.040957854644837,-30.733333333333334,0.3846619354128844,25.0,4.174387269895637,10.0
19.3953488372093,17.333333333333332,13.6,17.9,100.0,0.125,1.192278740534342,-0.5666666666666664,0.33657919348627385,13.11111111111111,3.784189633918261,36.0
24.386363636363637,38.0,23.0,23.7,137.5,0.1111111111111111,0.6643000475510435,14.3,0.519097901186286,21.285714285714285,3.8066624897703196,11.0
25.822222222222223,31.333333333333332,27.6,21.7,20.0,0.0,1.0687157001594327,9.633333333333333,0.04719071828966236,29.6875,3.828641396489095,41.0
14.3125,8.333333333333334,8.2,12.6,66.66666666666666,0.0,0.8885998196817896,-4.266666666666666,0.09438143657932473,12.8,2.833213344056216,1.0
17.444444444444443,2.6666666666666665,7.4,11.8,0.0,0.0,0.6993514783773199,-9.133333333333335,0.0,18.7,2.9444389791664403,87.0
29.720588235294116,29.666666666666668,36.2,45.5,112.5,0.16,1.405122657442616,-15.833333333333332,1.2741493938208839,22.238095238095237,4.23410650459726,10.0
11.289473684210526,7.0,7.2,10.7,50.0,0.0,0.6807859339633398,-3.6999999999999993,0.04719071828966236,9.25,3.6635616461296463,1.0
26.47142857142857,27.666666666666668,22.8,23.5,0.0,0.0,0.6559368606417999,4.166666666666668,0.0,36.53846153846154,4.2626798770413155,13.0
17.305555555555557,27.0,20.0,20.4,160.0,0.16666666666666666,0.9902777589361883,6.600000000000001,0.3775257463172989,15.45,3.6109179126442243,16.0
20.081967213114755,27.0,22.0,19.3,77.77777777777779,0.10714285714285714,1.5912331342163575,7.699999999999999,0.9910050840829097,23.263157894736842,4.127134385045092,6.0
21.155555555555555,26.666666666666668,18.8,18.2,91.11111111111111,0.08695652173913043,1.1831643009157045,8.466666666666669,1.934819449876157,28.0,3.828641396489095,8.0
5.478260869565218,5.333333333333333,5.6,5.0,133.33333333333331,0.2,1.0383491012495873,0.33333333333333304,0.5662886194759483,5.555555555555555,3.1780538303479458,12.0
27.23611111111111,42.0,37.2,29.5,85.71428571428571,0.06666666666666667,0.7795575697137479,12.5,0.5662886194759483,31.852941176470587,4.290459441148391,14.0
5.222222222222222,7.333333333333333,7.6,5.222222222222222,133.33333333333331,0.14285714285714285,1.1851024930135,2.1111111111111107,0.3775257463172989,8.0,2.302585092994046,17.0
4.5,4.5,4.5,4.5,128.57142857142858,0.25,0.6110841680520297,0.0,0.4247164646069613,3.923076923076923,1.0986122886681098,2.0
31.903225806451612,9.666666666666666,25.4,23.9,112.5,0.16,0.8238857964038884,-14.233333333333333,1.2741493938208839,32.6,4.143134726391533,58.0
9.428571428571429,11.0,12.6,9.428571428571429,100.0,0.07142857142857142,1.2342424043779365,1.5714285714285712,0.6134793377656107,10.2,2.0794415416798357,42.0
21.96969696969697,24.0,18.0,12.2,100.0,0.09090909090909091,1.2550844810975923,11.8,0.9910050840829097,21.454545454545453,4.204692619390966,15.0
26.757575757575758,36.333333333333336,27.2,33.8,133.33333333333331,0.22448979591836735,1.0463953509881325,2.5333333333333385,2.9185667752443,25.5,4.204692619390966,9.0
16.666666666666668,16.333333333333332,17.4,16.666666666666668,128.57142857142858,0.25,1.6167740283899432,-0.3333333333333357,0.41042345276872966,11.666666666666666,2.302585092994046,36.0
18.853658536585368,23.0,24.2,19.6,111.62790697674419,0.11363636363636363,1.253336101929712,3.3999999999999986,2.188925081433225,16.153846153846153,3.7376696182833684,33.0
21.511111111111113,38.0,27.6,32.0,100.0,0.1,1.0788619085923554,6.0,0.41042345276872966,10.25,3.828641396489095,3.0
14.481481481481481,11.666666666666666,12.2,10.4,175.0,0.2222222222222222,1.8652272210340721,1.2666666666666657,0.6384364820846906,12.444444444444445,4.007333185232471,0.0
25.155555555555555,31.333333333333332,27.0,18.0,71.42857142857143,0.13333333333333333,1.236678983168569,13.333333333333332,0.45602605863192186,23.428571428571427,3.828641396489095,1.0
33.4,33.666666666666664,27.6,24.2,63.63636363636363,0.08333333333333333,1.3530437460336955,9.466666666666665,0.3192182410423453,41.833333333333336,3.258096538021482,49.0
26.076923076923077,14.666666666666666,20.6,20.7,37.5,0.058823529411764705,1.580568258713329,-6.033333333333333,0.2736156351791531,24.379310344827587,4.189654742026425,51.0
21.954545454545453,24.333333333333332,31.0,32.0,114.28571428571428,0.22727272727272727,1.1551637844431455,-7.666666666666668,1.0944625407166124,16.916666666666668,3.1354942159291497,0.0
4.142857142857143,2.3333333333333335,3.6,3.7,0.0,0.0,0.7528964427711358,-1.3666666666666667,0.0,6.545454545454546,2.70805020110221,2.0
19.21276595744681,10.666666666666666,9.0,12.6,92.85714285714286,0.13333333333333333,1.3610614662769909,-1.9333333333333336,0.5928338762214984,17.08695652173913,3.871201010907891,1.0
13.3,7.333333333333333,7.6,13.3,100.0,0.0,0.9976166356923812,-5.966666666666668,0.04560260586319219,0.5,2.3978952727983707,0.0
28.826666666666668,17.666666666666668,22.4,22.9,130.76923076923077,0.14285714285714285,1.9236966955117887,-5.233333333333331,0.7752442996742671,34.583333333333336,4.330733340286331,0.0
31.0,31.0,31.0,31.0,193.75,0.23529411764705882,0.0,0.0,1.490564999724927,26.6875,0.6931471805599453,16.0
43.65853658536585,63.666666666666664,59.8,62.8,206.4516129032258,0.31746031746031744,1.222176220123748,0.8666666666666671,6.1545909666061505,30.75,3.7376696182833684,27.0
26.0,12.333333333333334,33.4,25.0,166.66666666666669,0.3,0.7675981444343662,-12.666666666666666,0.7212411288991583,37.47826086956522,3.6109179126442243,79.0
22.9,24.333333333333332,20.6,20.6,64.28571428571429,0.0,0.8695944186792388,3.7333333333333307,0.43274467733949495,15.555555555555555,4.110873864173311,8.0
16.105263157894736,12.0,15.8,16.5,100.0,0.0,1.1552451839783204,-4.5,0.1923309677064422,14.6,4.060443010546419,5.0
20.0,23.666666666666668,20.4,16.2,203.70370370370372,0.32142857142857145,0.9038220929136764,7.466666666666669,2.64455080596358,37.0,3.784189633918261,11.0
18.775510204081634,16.666666666666668,12.6,16.7,108.33333333333333,0.07692307692307693,0.9067529956999827,-0.03333333333333144,0.6250756450459372,16.727272727272727,3.912023005428146,5.0
7.0,7.0,7.0,7.0,120.0,0.16666666666666666,2.8994949366116654,0.0,0.2884964515596633,9.25,1.0986122886681098,14.0
24.386363636363637,36.666666666666664,40.0,37.1,142.85714285714286,0.25,1.5325787469648497,-0.4333333333333371,0.4808274192661055,5.0,3.8066624897703196,4.0
6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,163.63636363636365,0.25,0.6135478010126294,0.0,0.8654893546789899,39.0,1.3862943611198906,18.0
1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.4142135623730951,-0.6666666666666667,0.0,6.0,1.6094379124341003,1.0
23.485294117647058,28.333333333333332,26.0,22.9,132.72727272727275,0.17857142857142858,0.8602640541647453,5.433333333333334,3.51004016064257,37.666666666666664,4.23410650459726,42.0
19.772727272727273,23.333333333333332,17.6,21.4,150.0,0.2,1.1303413154171331,1.9333333333333336,1.7309787093579798,18.125,3.8066624897703196,21.0
7.75,7.0,7.75,7.75,250.0,0.4,1.8006346876032322,-0.75,0.4753808487486398,12.333333333333334,1.6094379124341003,4.0
18.047619047619047,14.666666666666666,16.0,19.9,117.64705882352942,0.1111111111111111,1.1722375487470202,-5.2333333333333325,0.9507616974972796,21.0,3.091042453358316,21.0
26.29032258064516,28.0,17.8,28.7,85.71428571428571,0.125,0.6863599889745398,-0.6999999999999993,0.28522850924918386,23.24,3.4657359027997265,13.0
6.0,6.0,6.0,6.0,60.0,0.09090909090909091,0.0,0.0,0.28522850924918386,19.833333333333332,0.6931471805599453,45.0
24.0,25.333333333333332,39.6,42.5,25.0,0.0,1.1263293791252773,-17.166666666666668,0.04753808487486398,3.6666666666666665,3.4657359027997265,1.0
17.63157894736842,7.333333333333333,10.0,9.9,75.0,0.0,1.7100799366294799,-2.5666666666666673,0.14261425462459193,17.666666666666668,2.995732273553991,7.0
24.43243243243243,17.666666666666668,19.0,20.5,72.72727272727273,0.0,1.8493970754637468,-2.833333333333332,1.1409140369967354,30.88888888888889,3.6375861597263857,74.0
23.842105263157894,11.0,8.8,27.5,82.35294117647058,0.02857142857142857,0.712862174771167,-16.5,1.3310663764961914,32.666666666666664,2.995732273553991,28.0
17.92,15.0,9.2,15.8,200.0,0.16666666666666666,0.9657343290102545,-0.8000000000000007,0.4753808487486398,19.4375,3.9318256327243257,16.0
33.0,33.0,33.0,33.0,113.51351351351352,0.13157894736842105,2.403859801396331,0.0,1.9965995647442871,22.0,1.0986122886681098,7.0
26.53125,21.333333333333332,24.8,34.7,105.40540540540539,0.13157894736842105,1.3458518860370658,-13.36666666666667,1.8539853101196953,29.428571428571427,4.174387269895637,5.0
27.410714285714285,35.0,42.8,40.6,100.0,0.14814814814814814,1.4513222494255957,-5.600000000000001,1.2359902067464634,28.291666666666668,4.04305126783455,5.0
15.0625,7.333333333333333,9.2,9.8,100.0,0.0,0.7646421302985836,-2.4666666666666677,0.14261425462459193,3.0,2.833213344056216,35.0
32.351351351351354,25.333333333333332,40.4,36.4,100.0,0.14285714285714285,1.1343066823397991,-11.066666666666666,0.6179951033732317,29.363636363636363,3.6375861597263857,45.0
13.125,13.333333333333334,12.0,13.125,87.5,0.1111111111111111,0.990666650002916,0.20833333333333393,0.33276659412404785,12.5,2.1972245773362196,30.0
26.492537313432837,37.666666666666664,27.8,33.8,69.23076923076923,0.14285714285714285,1.0950714369788273,3.866666666666667,0.41042345276872966,26.75,4.219507705176107,15.0
18.6,18.0,19.8,18.6,94.73684210526315,0.1282051282051282,1.4353515403118708,-0.6000000000000014,1.6416938110749186,18.0,2.3978952727983707,8.0
27.43243243243243,36.0,27.4,31.6,171.73913043478262,0.2978723404255319,0.906945438969321,4.399999999999999,3.6026058631921827,43.61538461538461,3.6375861597263857,7.0
21.108695652173914,17.333333333333332,26.6,28.2,50.0,0.0,0.9978483381575667,-10.866666666666667,0.13680781758957655,20.857142857142858,3.8501476017100584,8.0
22.65573770491803,24.333333333333332,22.2,19.7,80.0,0.09090909090909091,1.004535658052571,4.633333333333333,0.3648208469055375,36.6,4.127134385045092,40.0
21.5,21.0,21.5,21.5,216.66666666666666,0.38461538461538464,2.0818447632722035,-0.5,1.1856677524429968,20.333333333333332,1.6094379124341003,31.0
15.913793103448276,9.333333333333334,15.4,12.8,71.42857142857143,0.125,1.096092881859427,-3.466666666666667,0.22801302931596093,5.777777777777778,4.07753744390572,6.0
21.0,15.0,29.6,30.0,0.0,0.0,1.0352667316635018,-15.0,0.0,15.363636363636363,3.1780538303479458,31.0
18.5,17.333333333333332,11.4,15.9,83.33333333333334,0.14285714285714285,0.7942644460865231,1.4333333333333318,0.22801302931596093,29.666666666666668,3.9318256327243257,28.0
6.5675675675675675,6.0,4.8,4.0,150.0,0.0,1.12383609736539,2.0,0.13680781758957655,3.3333333333333335,3.6375861597263857,3.0
8.64102564102564,6.333333333333333,6.0,8.0,50.0,0.0,1.3663799951786473,-1.666666666666667,0.04560260586319219,7.5,3.6888794541139363,4.0
6.052631578947368,6.0,5.2,5.2,250.0,0.2857142857142857,0.7546435331765023,0.7999999999999998,0.6840390879478828,6.0,2.995732273553991,0.0
9.5,12.666666666666666,9.5,9.5,75.0,0.08,0.8756682199694062,3.166666666666666,0.8208469055374593,12.5,1.6094379124341003,0.0
19.8,21.333333333333332,21.8,19.5,105.0,0.14285714285714285,1.8543101757464122,1.8333333333333321,0.9576547231270359,13.11111111111111,3.828641396489095,13.0
4.555555555555555,2.6666666666666665,5.8,4.555555555555555,50.0,0.0,1.0893349175203388,-1.8888888888888888,0.15457486136783732,3.9285714285714284,2.302585092994046,3.0
26.152173913043477,26.333333333333332,35.4,24.9,95.34883720930233,0.11363636363636363,1.6445539371720082,1.4333333333333336,2.1125231053604434,27.666666666666668,3.8501476017100584,31.0
29.434782608695652,33.0,27.0,44.3,83.33333333333334,0.07692307692307693,1.075528315228402,-11.299999999999997,0.5152495378927912,36.4,4.248495242049359,32.0
6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,100.0,0.0,0.9486252402531525,0.0,0.30914972273567465,6.0,1.3862943611198906,22.0
26.281690140845072,5.666666666666667,25.2,24.7,72.22222222222221,0.05263157894736842,0.7587310234268632,-19.03333333333333,0.6698243992606284,4.25,4.276666119016055,30.0
20.869565217391305,20.333333333333332,19.2,16.6,88.88888888888889,0.0,1.240228191743319,3.7333333333333307,0.4121996303142329,10.6,3.8501476017100584,9.0
