match_id,batsman,runs,career_avg_runs,recent_form,venue,venue_avg_runs,opponent,opponent_avg,recent_form_5,matches_played,run_consistency,fifty_rate,next_match_runs
1422120,AR Patel,21,14.758928571428571,13.2,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",21.0,Punjab Kings,13.0,13.2,101,9.766154707856005,0.009900990099009901,15.0
1422127,AR Patel,15,14.758928571428571,14.6,"Sawai Mansingh Stadium, Jaipur",15.0,Rajasthan Royals,9.916666666666666,14.6,102,9.854496999396334,0.00980392156862745,7.0
1422131,AR Patel,7,14.758928571428571,11.8,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.5,Chennai Super Kings,11.285714285714286,11.8,103,10.559882154224606,0.009708737864077669,0.0
1422134,AR Patel,0,14.758928571428571,11.6,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.5,Kolkata Knight Riders,9.529411764705882,11.6,104,10.232844722319948,0.009615384615384616,8.0
1422138,AR Patel,8,14.758928571428571,10.2,"Wankhede Stadium, Mumbai",17.333333333333332,Mumbai Indians,16.0,10.2,105,8.982080926922103,0.009523809523809525,6.0
1426273,AR Patel,6,14.758928571428571,7.2,"Arun Jaitley Stadium, Delhi",22.833333333333332,Sunrisers Hyderabad,15.615384615384615,7.2,106,7.495183638696105,0.009433962264150943,66.0
1426278,AR Patel,66,14.758928571428571,17.4,"Arun Jaitley Stadium, Delhi",22.833333333333332,Gujarat Titans,34.25,17.4,107,19.08460694439952,0.018691588785046728,11.0
1426281,AR Patel,11,14.758928571428571,18.2,"Arun Jaitley Stadium, Delhi",22.833333333333332,Mumbai Indians,16.0,18.2,108,19.055474570608606,0.018518518518518517,15.0
1426285,AR Patel,15,14.758928571428571,21.2,"Eden Gardens, Kolkata",15.0,Kolkata Knight Riders,9.529411764705882,21.2,109,18.416176464064296,0.01834862385321101,15.0
1426294,AR Patel,15,14.758928571428571,22.6,"Arun Jaitley Stadium, Delhi",22.833333333333332,Rajasthan Royals,9.916666666666666,22.6,110,18.416176464064296,0.01818181818181818,57.0
1426300,AR Patel,57,14.758928571428571,32.8,"M Chinnaswamy Stadium, Bengaluru",39.0,Royal Challengers Bengaluru,57.0,32.8,111,22.484562605386742,0.02702702702702703,14.0
1178399,AS Joseph,15,5.4,5.4,Wankhede Stadium,15.0,Kings XI Punjab,15.0,15.0,1,17.577621226000705,0.0,0.0
1304075,AS Joseph,0,5.4,5.4,"Maharashtra Cricket Association Stadium, Pune",0.0,Chennai Super Kings,0.0,7.5,2,10.606601717798213,0.0,1.0
1304081,AS Joseph,1,5.4,5.4,"Dr DY Patil Sports Academy, Mumbai",2.5,Kolkata Knight Riders,1.0,5.333333333333333,3,8.386497083606084,0.0,4.0
1304094,AS Joseph,4,5.4,5.4,"Dr DY Patil Sports Academy, Mumbai",2.5,Punjab Kings,4.0,5.0,4,6.879922480183431,0.0,7.0
598002,AS Rajpoot,2,3.7142857142857144,3.7142857142857144,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,2.6666666666666665,2.0,1,17.577621226000705,0.0,4.0
1082649,AS Rajpoot,4,3.7142857142857144,3.7142857142857144,M Chinnaswamy Stadium,4.0,Mumbai Indians,2.6666666666666665,3.0,2,1.4142135623730951,0.0,8.0
1136585,AS Rajpoot,8,3.7142857142857144,3.7142857142857144,Rajiv Gandhi International Stadium,8.0,Sunrisers Hyderabad,8.0,4.666666666666667,3,3.055050463303893,0.0,1.0
1136608,AS Rajpoot,1,3.7142857142857144,3.7142857142857144,Holkar Cricket Stadium,1.0,Royal Challengers Bangalore,1.0,3.75,4,3.095695936834452,0.0,2.0
1136616,AS Rajpoot,2,3.7142857142857144,3.4,Maharashtra Cricket Association Stadium,2.0,Chennai Super Kings,2.0,3.4,5,2.792848008753788,0.0,7.0
1216504,AS Rajpoot,7,3.7142857142857144,4.4,Dubai International Cricket Stadium,7.0,Kolkata Knight Riders,7.0,4.4,6,2.898275349237888,0.0,2.0
392190,AS Raut,21,12.125,12.125,Newlands,11.0,Kolkata Knight Riders,11.333333333333334,21.0,1,17.577621226000705,0.0,1.0
392195,AS Raut,1,12.125,12.125,Newlands,11.0,Kings XI Punjab,9.0,11.0,2,14.142135623730951,0.0,36.0
392205,AS Raut,36,12.125,12.125,St George's Park,36.0,Deccan Chargers,12.333333333333334,19.333333333333332,3,17.55942292142123,0.0,1.0
392210,AS Raut,1,12.125,12.125,Kingsmead,1.0,Kings XI Punjab,9.0,14.75,4,17.017148213885115,0.0,7.0
392217,AS Raut,7,12.125,13.2,De Beers Diamond Oval,4.0,Chennai Super Kings,9.333333333333334,13.2,5,15.13935269422045,0.0,1.0
392220,AS Raut,1,12.125,9.2,De Beers Diamond Oval,4.0,Deccan Chargers,12.333333333333334,9.2,6,14.427982071886099,0.0,11.0
392230,AS Raut,11,12.125,11.2,OUTsurance Oval,11.0,Delhi Daredevils,11.0,11.2,7,13.171036044145902,0.0,2.0
419137,AS Raut,2,12.125,4.4,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,9.333333333333334,4.4,8,12.615183595289336,0.0,0.0
419141,AS Raut,0,12.125,4.2,"Vidarbha Cricket Association Stadium, Jamtha",0.0,Deccan Chargers,12.333333333333334,4.2,9,12.262182151277608,0.0,20.0
419150,AS Raut,20,12.125,6.8,Sawai Mansingh Stadium,19.0,Mumbai Indians,20.0,6.8,10,12.083045973594574,0.0,32.0
419154,AS Raut,32,12.125,13.0,Sawai Mansingh Stadium,19.0,Royal Challengers Bangalore,18.5,13.0,11,13.601062050034509,0.0,2.0
419158,AS Raut,2,12.125,11.2,Eden Gardens,6.5,Kolkata Knight Riders,11.333333333333334,11.2,12,13.521998537362903,0.0,11.0
501214,AS Raut,11,12.125,13.0,Eden Gardens,6.5,Kolkata Knight Riders,11.333333333333334,13.0,13,10.371435130523968,0.0,25.0
501220,AS Raut,25,12.125,18.0,"Punjab Cricket Association Stadium, Mohali",25.0,Kings XI Punjab,9.0,18.0,14,11.140017953306899,0.0,19.0
501249,AS Raut,19,12.125,17.8,Sawai Mansingh Stadium,19.0,Chennai Super Kings,9.333333333333334,17.8,15,11.294541454466698,0.0,5.0
1304099,AS Roy,0,4.333333333333333,4.333333333333333,"Maharashtra Cricket Association Stadium, Pune",0.0,Lucknow Super Giants,0.0,0.0,1,17.577621226000705,0.0,4.0
1359476,AS Roy,4,4.333333333333333,4.333333333333333,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4.0,Punjab Kings,4.0,2.0,2,2.8284271247461903,0.0,0.0
1359502,AS Roy,0,4.333333333333333,4.333333333333333,"Arun Jaitley Stadium, Delhi",0.0,Delhi Capitals,0.0,1.3333333333333333,3,2.3094010767585034,0.0,13.0
1359521,AS Roy,13,4.333333333333333,4.333333333333333,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",13.0,Sunrisers Hyderabad,13.0,4.25,4,6.13052471924984,0.0,6.0
1359530,AS Roy,6,4.333333333333333,4.6,"Eden Gardens, Kolkata",6.0,Rajasthan Royals,6.0,4.6,5,5.366563145999495,0.0,3.0
335986,AS Yadav,10,8.166666666666666,8.166666666666666,Eden Gardens,10.0,Kolkata Knight Riders,10.0,10.0,1,17.577621226000705,0.0,12.0
335988,AS Yadav,12,8.166666666666666,8.166666666666666,"Rajiv Gandhi International Stadium, Uppal",9.0,Delhi Daredevils,12.0,11.0,2,1.4142135623730951,0.0,16.0
335990,AS Yadav,16,8.166666666666666,8.166666666666666,"Rajiv Gandhi International Stadium, Uppal",9.0,Rajasthan Royals,16.0,12.666666666666666,3,3.0550504633038935,0.0,8.0
336002,AS Yadav,8,8.166666666666666,8.166666666666666,"Rajiv Gandhi International Stadium, Uppal",9.0,Royal Challengers Bangalore,5.5,11.5,4,3.415650255319866,0.0,3.0
336034,AS Yadav,3,8.166666666666666,9.8,M Chinnaswamy Stadium,3.0,Royal Challengers Bangalore,5.5,9.8,5,4.8166378315169185,0.0,0.0
1216509,AT Carey,4,10.666666666666666,10.666666666666666,Sharjah Cricket Stadium,4.0,Chennai Super Kings,4.0,4.0,1,17.577621226000705,0.0,14.0
1216529,AT Carey,14,10.666666666666666,10.666666666666666,Sheikh Zayed Stadium,14.0,Mumbai Indians,14.0,9.0,2,7.0710678118654755,0.0,14.0
419107,AT Rayudu,55,23.502702702702702,23.502702702702702,Brabourne Stadium,24.666666666666668,Rajasthan Royals,18.85,55.0,1,17.577621226000705,1.0,34.0
419114,AT Rayudu,34,23.502702702702702,23.502702702702702,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,44.5,2,14.849242404917497,0.5,3.0
419119,AT Rayudu,3,23.502702702702702,23.502702702702702,Brabourne Stadium,24.666666666666668,Royal Challengers Bangalore,30.333333333333332,30.666666666666668,3,26.159765544311234,0.3333333333333333,6.0
419130,AT Rayudu,6,23.502702702702702,23.502702702702702,Dr DY Patil Sports Academy,23.5,Deccan Chargers,18.0,24.5,4,24.664414311581236,0.25,9.0
419132,AT Rayudu,9,23.502702702702702,21.4,Brabourne Stadium,24.666666666666668,Kings XI Punjab,21.0,21.4,5,22.45662485771181,0.2,55.0
419138,AT Rayudu,55,23.502702702702702,21.4,Brabourne Stadium,24.666666666666668,Deccan Chargers,18.0,21.4,6,24.322828782853364,0.3333333333333333,3.0
419142,AT Rayudu,3,23.502702702702702,15.2,"MA Chidambaram Stadium, Chepauk",12.4,Chennai Super Kings,18.823529411764707,15.2,7,23.98511443136585,0.2857142857142857,33.0
419146,AT Rayudu,33,23.502702702702702,21.2,"Punjab Cricket Association Stadium, Mohali",20.2,Kings XI Punjab,21.0,21.2,8,22.454716335645074,0.25,0.0
419150,AT Rayudu,0,23.502702702702702,20.0,Sawai Mansingh Stadium,21.4,Rajasthan Royals,18.85,20.0,9,22.566568192793515,0.2222222222222222,24.0
419152,AT Rayudu,24,23.502702702702702,23.0,Brabourne Stadium,24.666666666666668,Delhi Daredevils,27.9375,23.0,10,21.2853627327952,0.2,46.0
419157,AT Rayudu,46,23.502702702702702,21.2,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,21.2,11,19.888857852241458,0.18181818181818182,27.0
419161,AT Rayudu,27,23.502702702702702,26.0,Eden Gardens,23.6,Kolkata Knight Riders,21.285714285714285,26.0,12,19.511819779587732,0.16666666666666666,40.0
419162,AT Rayudu,40,23.502702702702702,27.4,Dr DY Patil Sports Academy,23.5,Royal Challengers Bangalore,30.333333333333332,27.4,13,19.310618840420418,0.15384615384615385,21.0
419165,AT Rayudu,21,23.502702702702702,31.6,Dr DY Patil Sports Academy,23.5,Chennai Super Kings,18.823529411764707,31.6,14,18.286607121059937,0.14285714285714285,14.0
501201,AT Rayudu,14,23.502702702702702,29.6,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,29.6,15,17.83909564224973,0.13333333333333333,63.0
501205,AT Rayudu,63,23.502702702702702,33.0,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,33.0,16,19.381835711705833,0.1875,53.0
501210,AT Rayudu,53,23.502702702702702,38.2,Wankhede Stadium,19.547619047619047,Kochi Tuskers Kerala,53.0,38.2,17,18.917657830127325,0.23529411764705882,37.0
501218,AT Rayudu,37,23.502702702702702,37.6,Wankhede Stadium,19.547619047619047,Pune Warriors,18.4,37.6,18,18.98098463667725,0.2222222222222222,27.0
501221,AT Rayudu,27,23.502702702702702,38.8,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,38.8,19,15.433009355850782,0.21052631578947367,7.0
501224,AT Rayudu,7,23.502702702702702,37.4,"Rajiv Gandhi International Stadium, Uppal",35.0,Deccan Chargers,18.0,37.4,20,17.5894539110482,0.2,11.0
501231,AT Rayudu,11,23.502702702702702,27.0,Sawai Mansingh Stadium,21.4,Rajasthan Royals,18.85,27.0,21,18.293896978682984,0.19047619047619047,51.0
501237,AT Rayudu,51,23.502702702702702,26.6,Wankhede Stadium,19.547619047619047,Kings XI Punjab,21.0,26.6,22,19.39759435256513,0.22727272727272727,27.0
501241,AT Rayudu,27,23.502702702702702,24.6,Dr DY Patil Sports Academy,23.5,Pune Warriors,18.4,24.6,23,19.266839676270493,0.21739130434782608,59.0
501246,AT Rayudu,59,23.502702702702702,31.0,Wankhede Stadium,19.547619047619047,Delhi Daredevils,27.9375,31.0,24,20.744209366042906,0.25,13.0
501251,AT Rayudu,13,23.502702702702702,32.2,"Punjab Cricket Association Stadium, Mohali",20.2,Kings XI Punjab,21.0,32.2,25,20.858251764389713,0.24,2.0
501256,AT Rayudu,2,23.502702702702702,30.4,Wankhede Stadium,19.547619047619047,Deccan Chargers,18.0,30.4,26,20.61310262915313,0.23076923076923078,2.0
501263,AT Rayudu,2,23.502702702702702,20.6,Wankhede Stadium,19.547619047619047,Rajasthan Royals,18.85,20.6,27,20.238577025077614,0.2222222222222222,17.0
501267,AT Rayudu,17,23.502702702702702,18.6,Eden Gardens,23.6,Kolkata Knight Riders,21.285714285714285,18.6,28,19.749542892037876,0.21428571428571427,12.0
501269,AT Rayudu,12,23.502702702702702,9.2,Wankhede Stadium,19.547619047619047,Kolkata Knight Riders,21.285714285714285,9.2,29,19.86314286422075,0.20689655172413793,0.0
501270,AT Rayudu,0,23.502702702702702,6.6,"MA Chidambaram Stadium, Chepauk",12.4,Royal Challengers Bangalore,30.333333333333332,6.6,30,20.48956373918736,0.2,18.0
548306,AT Rayudu,18,23.502702702702702,9.8,"MA Chidambaram Stadium, Chepauk",12.4,Chennai Super Kings,18.823529411764707,9.8,31,20.289296576164364,0.1935483870967742,1.0
548308,AT Rayudu,1,23.502702702702702,9.6,Wankhede Stadium,19.547619047619047,Pune Warriors,18.4,9.6,32,17.841586875113475,0.1875,19.0
548314,AT Rayudu,19,23.502702702702702,10.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11.6,Deccan Chargers,18.0,10.0,33,17.4231646570497,0.18181818181818182,47.0
548317,AT Rayudu,47,23.502702702702702,17.0,Wankhede Stadium,19.547619047619047,Rajasthan Royals,18.85,17.0,34,14.098463273231793,0.17647058823529413,4.0
548325,AT Rayudu,4,23.502702702702702,17.8,Wankhede Stadium,19.547619047619047,Delhi Daredevils,27.9375,17.8,35,14.389811210251013,0.17142857142857143,3.0
548334,AT Rayudu,3,23.502702702702702,14.8,Wankhede Stadium,19.547619047619047,Kings XI Punjab,21.0,14.8,36,14.314328485821438,0.16666666666666666,34.0
548339,AT Rayudu,34,23.502702702702702,21.4,"Punjab Cricket Association Stadium, Mohali",20.2,Kings XI Punjab,21.0,21.4,37,15.298874323150535,0.16216216216216217,62.0
548342,AT Rayudu,62,23.502702702702702,30.0,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,30.0,38,21.249836600678957,0.18421052631578946,19.0
548346,AT Rayudu,19,23.502702702702702,24.4,Wankhede Stadium,19.547619047619047,Deccan Chargers,18.0,24.4,39,21.071571159054812,0.1794871794871795,1.0
548351,AT Rayudu,1,23.502702702702702,23.8,Subrata Roy Sahara Stadium,13.5,Pune Warriors,18.4,23.8,40,20.96452029289272,0.175,0.0
548355,AT Rayudu,0,23.502702702702702,23.2,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,23.2,41,21.97978869577937,0.17073170731707318,22.0
548360,AT Rayudu,22,23.502702702702702,20.8,Wankhede Stadium,19.547619047619047,Royal Challengers Bangalore,30.333333333333332,20.8,42,21.052579678298585,0.16666666666666666,81.0
548367,AT Rayudu,81,23.502702702702702,24.6,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,24.6,43,28.260887774055817,0.18604651162790697,11.0
548370,AT Rayudu,11,23.502702702702702,23.0,Wankhede Stadium,19.547619047619047,Kolkata Knight Riders,21.285714285714285,23.0,44,27.76108387253238,0.18181818181818182,11.0
548379,AT Rayudu,11,23.502702702702702,25.0,M Chinnaswamy Stadium,33.625,Chennai Super Kings,18.823529411764707,25.0,45,27.29346686174794,0.17777777777777778,18.0
597999,AT Rayudu,18,23.502702702702702,28.6,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,28.6,46,26.38370709358334,0.17391304347826086,7.0
598002,AT Rayudu,7,23.502702702702702,25.6,"MA Chidambaram Stadium, Chepauk",12.4,Chennai Super Kings,18.823529411764707,25.6,47,26.840268254993276,0.1702127659574468,24.0
598006,AT Rayudu,24,23.502702702702702,14.2,Wankhede Stadium,19.547619047619047,Delhi Daredevils,27.9375,14.2,48,23.17661656833359,0.16666666666666666,27.0
598019,AT Rayudu,27,23.502702702702702,17.4,Sawai Mansingh Stadium,21.4,Rajasthan Royals,18.85,17.4,49,23.29902239246196,0.16326530612244897,2.0
598024,AT Rayudu,2,23.502702702702702,15.6,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,15.6,50,23.20943294821692,0.16,13.0
598029,AT Rayudu,13,23.502702702702702,14.6,Eden Gardens,23.6,Kolkata Knight Riders,21.285714285714285,14.6,51,22.292001555116865,0.1568627450980392,34.0
598039,AT Rayudu,34,23.502702702702702,20.0,"Rajiv Gandhi International Stadium, Uppal",35.0,Sunrisers Hyderabad,30.5,20.0,52,22.636254107073448,0.15384615384615385,10.0
598046,AT Rayudu,10,23.502702702702702,17.2,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,17.2,53,9.91127304302189,0.1509433962264151,26.0
598055,AT Rayudu,26,23.502702702702702,17.0,Subrata Roy Sahara Stadium,13.5,Pune Warriors,18.4,17.0,54,10.25020325001733,0.14814814814814814,2.0
598060,AT Rayudu,2,23.502702702702702,17.0,Wankhede Stadium,19.547619047619047,Sunrisers Hyderabad,30.5,17.0,55,11.205653335110174,0.14545454545454545,7.0
598063,AT Rayudu,7,23.502702702702702,15.8,Wankhede Stadium,19.547619047619047,Rajasthan Royals,18.85,15.8,56,11.554700823089716,0.14285714285714285,26.0
598066,AT Rayudu,26,23.502702702702702,14.2,Himachal Pradesh Cricket Association Stadium,26.0,Kings XI Punjab,21.0,14.2,57,11.618471882691287,0.14035087719298245,15.0
598070,AT Rayudu,15,23.502702702702702,15.2,Feroz Shah Kotla,26.0,Chennai Super Kings,18.823529411764707,15.2,58,11.370527203647507,0.13793103448275862,17.0
598072,AT Rayudu,17,23.502702702702702,13.4,Eden Gardens,23.6,Rajasthan Royals,18.85,13.4,59,10.737266360153681,0.13559322033898305,37.0
598073,AT Rayudu,37,23.502702702702702,20.4,Eden Gardens,23.6,Chennai Super Kings,18.823529411764707,20.4,60,11.624208455728136,0.13333333333333333,48.0
729279,AT Rayudu,48,23.502702702702702,28.6,Sheikh Zayed Stadium,38.4,Kolkata Knight Riders,21.285714285714285,28.6,61,14.604413336005262,0.13114754098360656,35.0
729287,AT Rayudu,35,23.502702702702702,30.4,Dubai International Cricket Stadium,24.916666666666668,Royal Challengers Bangalore,30.333333333333332,30.4,62,14.69731645951432,0.12903225806451613,1.0
729303,AT Rayudu,1,23.502702702702702,27.6,Dubai International Cricket Stadium,24.916666666666668,Chennai Super Kings,18.823529411764707,27.6,63,15.770577386738587,0.12698412698412698,14.0
729309,AT Rayudu,14,23.502702702702702,27.0,Sharjah Cricket Stadium,22.0,Delhi Daredevils,27.9375,27.0,64,15.838069467092376,0.125,35.0
729317,AT Rayudu,35,23.502702702702702,26.6,Dubai International Cricket Stadium,24.916666666666668,Sunrisers Hyderabad,30.5,26.6,65,15.042532292728419,0.12307692307692308,8.0
733973,AT Rayudu,8,23.502702702702702,18.6,Wankhede Stadium,19.547619047619047,Kings XI Punjab,21.0,18.6,66,14.92350867293314,0.12121212121212122,9.0
733983,AT Rayudu,9,23.502702702702702,13.4,Wankhede Stadium,19.547619047619047,Royal Challengers Bangalore,30.333333333333332,13.4,67,15.573838462127567,0.11940298507462686,59.0
733995,AT Rayudu,59,23.502702702702702,25.0,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,25.0,68,19.200983771093018,0.1323529411764706,68.0
734001,AT Rayudu,68,23.502702702702702,35.8,"Rajiv Gandhi International Stadium, Uppal",35.0,Sunrisers Hyderabad,30.5,35.8,69,22.877451295495696,0.14492753623188406,33.0
734009,AT Rayudu,33,23.502702702702702,35.4,Barabati Stadium,33.0,Kolkata Knight Riders,21.285714285714285,35.4,70,22.803508501982755,0.14285714285714285,17.0
734025,AT Rayudu,17,23.502702702702702,37.2,"Punjab Cricket Association Stadium, Mohali",20.2,Kings XI Punjab,21.0,37.2,71,22.338059201481414,0.14084507042253522,2.0
734031,AT Rayudu,2,23.502702702702702,35.8,Wankhede Stadium,19.547619047619047,Delhi Daredevils,27.9375,35.8,72,23.575882215141423,0.1388888888888889,30.0
734041,AT Rayudu,30,23.502702702702702,30.0,Wankhede Stadium,19.547619047619047,Rajasthan Royals,18.85,30.0,73,22.08694938947733,0.136986301369863,2.0
734045,AT Rayudu,2,23.502702702702702,16.8,Brabourne Stadium,24.666666666666668,Chennai Super Kings,18.823529411764707,16.8,74,23.19985632139417,0.13513513513513514,0.0
829705,AT Rayudu,0,23.502702702702702,10.2,Eden Gardens,23.6,Kolkata Knight Riders,21.285714285714285,10.2,75,24.352960121239185,0.13333333333333333,13.0
829717,AT Rayudu,13,23.502702702702702,9.4,Wankhede Stadium,19.547619047619047,Kings XI Punjab,21.0,9.4,76,24.064958388125703,0.13157894736842105,29.0
829729,AT Rayudu,29,23.502702702702702,14.8,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,14.8,77,23.57046174063347,0.12987012987012986,0.0
829737,AT Rayudu,0,23.502702702702702,8.8,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,8.8,78,21.490049376914456,0.1282051282051282,30.0
829747,AT Rayudu,30,23.502702702702702,14.4,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,14.4,79,13.993649353268115,0.12658227848101267,7.0
829751,AT Rayudu,7,23.502702702702702,15.8,Wankhede Stadium,19.547619047619047,Sunrisers Hyderabad,30.5,15.8,80,12.76279314605105,0.125,53.0
829769,AT Rayudu,53,23.502702702702702,23.8,Wankhede Stadium,19.547619047619047,Rajasthan Royals,18.85,23.8,81,18.013575127910833,0.13580246913580246,4.0
829775,AT Rayudu,4,23.502702702702702,18.8,"Punjab Cricket Association Stadium, Mohali",20.2,Kings XI Punjab,21.0,18.8,82,17.84376641855634,0.13414634146341464,49.0
829783,AT Rayudu,49,23.502702702702702,28.6,Wankhede Stadium,19.547619047619047,Delhi Daredevils,27.9375,28.6,83,20.254217667768174,0.13253012048192772,34.0
829789,AT Rayudu,34,23.502702702702702,29.4,"MA Chidambaram Stadium, Chepauk",12.4,Chennai Super Kings,18.823529411764707,29.4,84,19.84635426917944,0.13095238095238096,14.0
829795,AT Rayudu,14,23.502702702702702,30.8,Wankhede Stadium,19.547619047619047,Royal Challengers Bangalore,30.333333333333332,30.8,85,18.58344544061848,0.12941176470588237,2.0
829805,AT Rayudu,2,23.502702702702702,20.6,Wankhede Stadium,19.547619047619047,Kolkata Knight Riders,21.285714285714285,20.6,86,19.56073163821388,0.12790697674418605,10.0
829817,AT Rayudu,10,23.502702702702702,21.8,Wankhede Stadium,19.547619047619047,Chennai Super Kings,18.823529411764707,21.8,87,19.748698972618683,0.12643678160919541,36.0
829823,AT Rayudu,36,23.502702702702702,19.2,Eden Gardens,23.6,Chennai Super Kings,18.823529411764707,19.2,88,18.900029394450964,0.125,22.0
980901,AT Rayudu,22,23.502702702702702,16.8,Wankhede Stadium,19.547619047619047,Rising Pune Supergiants,22.0,16.8,89,18.78208366147553,0.12359550561797752,20.0
980917,AT Rayudu,20,23.502702702702702,18.0,Wankhede Stadium,19.547619047619047,Gujarat Lions,20.0,18.0,90,17.976527906009963,0.12222222222222222,54.0
980923,AT Rayudu,54,23.502702702702702,28.4,"Rajiv Gandhi International Stadium, Uppal",35.0,Sunrisers Hyderabad,30.5,28.4,91,18.155195154861612,0.13186813186813187,31.0
980927,AT Rayudu,31,23.502702702702702,32.6,Wankhede Stadium,19.547619047619047,Royal Challengers Bangalore,30.333333333333332,32.6,92,16.718585798778278,0.13043478260869565,25.0
980933,AT Rayudu,25,23.502702702702702,30.4,Feroz Shah Kotla,26.0,Delhi Daredevils,27.9375,30.4,93,14.86083592683951,0.12903225806451613,65.0
980941,AT Rayudu,65,23.502702702702702,39.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",65.0,Kings XI Punjab,21.0,39.0,94,19.501851763928006,0.13829787234042554,32.0
980947,AT Rayudu,32,23.502702702702702,41.4,Wankhede Stadium,19.547619047619047,Kolkata Knight Riders,21.285714285714285,41.4,95,18.897677693891968,0.1368421052631579,22.0
980957,AT Rayudu,22,23.502702702702702,35.0,Maharashtra Cricket Association Stadium,33.0,Rising Pune Supergiants,22.0,35.0,96,16.55328097722959,0.13541666666666666,6.0
980973,AT Rayudu,6,23.502702702702702,30.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11.6,Sunrisers Hyderabad,30.5,30.0,97,17.17265267802269,0.13402061855670103,44.0
980981,AT Rayudu,44,23.502702702702702,33.8,M Chinnaswamy Stadium,33.625,Royal Challengers Bangalore,30.333333333333332,33.8,98,17.597032578123947,0.1326530612244898,0.0
980985,AT Rayudu,0,23.502702702702702,20.8,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11.6,Kings XI Punjab,21.0,20.8,99,20.18497791262931,0.13131313131313133,13.0
980993,AT Rayudu,13,23.502702702702702,17.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11.6,Delhi Daredevils,27.9375,17.0,100,20.68171495145732,0.13,10.0
1082592,AT Rayudu,10,23.502702702702702,14.6,Maharashtra Cricket Association Stadium,33.0,Rising Pune Supergiant,7.333333333333333,14.6,101,19.463926747818487,0.12871287128712872,63.0
1082644,AT Rayudu,63,23.502702702702702,26.0,Eden Gardens,23.6,Kolkata Knight Riders,21.285714285714285,26.0,102,22.92015125022811,0.13725490196078433,0.0
1082647,AT Rayudu,0,23.502702702702702,17.2,Wankhede Stadium,19.547619047619047,Rising Pune Supergiant,7.333333333333333,17.2,103,24.586581706288484,0.13592233009708737,6.0
1082649,AT Rayudu,6,23.502702702702702,18.4,M Chinnaswamy Stadium,33.625,Kolkata Knight Riders,21.285714285714285,18.4,104,20.849726883369726,0.1346153846153846,12.0
1082650,AT Rayudu,12,23.502702702702702,18.2,"Rajiv Gandhi International Stadium, Uppal",35.0,Rising Pune Supergiant,7.333333333333333,18.2,105,20.484140206510965,0.13333333333333333,22.0
1136561,AT Rayudu,22,23.502702702702702,20.6,Wankhede Stadium,19.547619047619047,Mumbai Indians,24.142857142857142,20.6,106,20.484140206510965,0.1320754716981132,39.0
1136565,AT Rayudu,39,23.502702702702702,15.8,MA Chidambaram Stadium,19.77777777777778,Kolkata Knight Riders,21.285714285714285,15.8,107,21.057856807693717,0.1308411214953271,49.0
1136572,AT Rayudu,49,23.502702702702702,25.6,Punjab Cricket Association IS Bindra Stadium,25.0,Kings XI Punjab,21.0,25.6,108,21.716353285024613,0.12962962962962962,12.0
1136577,AT Rayudu,12,23.502702702702702,26.8,Maharashtra Cricket Association Stadium,33.0,Rajasthan Royals,18.85,26.8,109,20.710705766181235,0.12844036697247707,79.0
1136580,AT Rayudu,79,23.502702702702702,40.2,Rajiv Gandhi International Stadium,35.0,Sunrisers Hyderabad,30.5,40.2,110,26.902292343466442,0.13636363636363635,82.0
1136584,AT Rayudu,82,23.502702702702702,52.2,M.Chinnaswamy Stadium,55.5,Royal Challengers Bangalore,30.333333333333332,52.2,111,30.57667956684201,0.14414414414414414,46.0
